"Time (s)" "Gyroscope x (rad/s)" "Gyroscope y (rad/s)" "Gyroscope z (rad/s)"
1.646037908E0 2.968805097E-2 1.527163107E-2 5.269148946E-2
1.650037908E0 4.321435094E-2 2.864085324E-2 3.159045801E-2
1.654037908E0 5.862560868E-2 1.331686229E-2 1.555088349E-2
1.658037908E0 6.131341681E-2 3.543018363E-3 8.813912980E-3
1.662037908E0 4.831071198E-2 2.117084339E-2 1.275835652E-2
1.666037908E0 2.789036185E-2 4.342379048E-2 2.298598550E-2
1.670037908E0 1.111774705E-2 3.616322204E-2 3.574434295E-2
1.674037908E0 3.892084118E-3 -9.232792072E-3 4.855506122E-2
1.678037908E0 -2.775073517E-3 -4.885176569E-2 5.672319978E-2
1.682037908E0 -2.033308521E-2 -4.187044874E-2 6.003932655E-2
1.686037908E0 -3.651228920E-2 -2.071705833E-2 6.061528623E-2
1.690037908E0 -3.939208016E-2 -3.113667294E-2 5.593780056E-2
1.694037908E0 -3.364994749E-2 -5.693263933E-2 4.825835302E-2
1.698037908E0 -3.244566917E-2 -5.075417459E-2 4.022983834E-2
1.702039470E0 -3.724532574E-2 -4.136430100E-3 3.616322204E-2
1.706041033E0 -3.642502055E-2 4.211479425E-2 3.316125646E-2
1.710037908E0 -1.679006778E-2 3.764675185E-2 2.426007576E-2
1.714037908E0 1.076868176E-2 9.616764262E-3 1.244419720E-2
1.718037908E0 2.970550396E-2 9.634217247E-3 2.129301662E-3
1.722037908E0 3.419100121E-2 4.773475602E-2 -7.155850064E-3
1.726041033E0 3.911282867E-2 7.463027537E-2 -1.321214251E-2
1.730037908E0 5.588544160E-2 3.680899367E-2 -1.567305624E-2
1.734037908E0 6.887069345E-2 -2.569124661E-2 -1.692969352E-2
1.738037908E0 6.068509817E-2 -4.066617042E-2 -1.110029407E-2
1.742037908E0 3.127630055E-2 -2.043780498E-2 -1.274090377E-3
1.746037908E0 3.874630900E-3 -1.045452245E-2 7.888888009E-3
1.750037908E0 -1.830850355E-2 -3.193952516E-2 1.659808122E-2
1.754037908E0 -3.371975943E-2 -6.421066076E-2 2.384119667E-2
1.758037908E0 -4.375540465E-2 -8.529423922E-2 3.129375353E-2
1.762037908E0 -5.420992523E-2 -7.829546928E-2 3.460988030E-2
1.766037908E0 -6.295402348E-2 -6.063273922E-2 3.396410868E-2
1.770037908E0 -6.162757427E-2 -4.354596511E-2 3.242821619E-2
1.774037908E0 -5.194099993E-2 -2.178170905E-2 2.872812003E-2
1.778037908E0 -3.558726236E-2 -7.330382941E-4 2.384119667E-2
1.782037908E0 -1.263618376E-2 1.361356769E-2 1.745329238E-2
1.786037908E0 8.080874570E-3 3.764675185E-2 1.111774705E-2
1.790037908E0 2.628465928E-2 7.524114102E-2 3.752457909E-3
1.794037908E0 4.653047770E-2 9.803514183E-2 -4.625122529E-3
1.798037908E0 6.717772037E-2 9.313076735E-2 -1.207767799E-2
1.802039470E0 8.279842138E-2 6.295402348E-2 -2.246238664E-2
1.806041033E0 9.409070015E-2 1.879719645E-2 -2.893755957E-2
1.810037908E0 8.953539282E-2 -2.029817924E-2 -2.776818909E-2
1.814037908E0 5.899212882E-2 -2.869321220E-2 -1.752310619E-2
1.818037908E0 2.179916203E-2 -2.513274178E-2 -7.155850064E-3
1.822037908E0 -1.513200440E-2 -3.005456924E-2 -6.981316837E-4
1.826041033E0 -4.989896342E-2 -4.399975017E-2 5.480333697E-3
1.830037908E0 -6.967354566E-2 -6.538003683E-2 9.651671164E-3
1.834037908E0 -7.993607968E-2 -9.054768085E-2 1.645845547E-2
1.838037908E0 -8.276351541E-2 -9.997245669E-2 2.637192421E-2
1.842037908E0 -7.942993194E-2 -9.566149861E-2 3.227113932E-2
1.846037908E0 -6.773623079E-2 -7.663740963E-2 3.440044075E-2
1.850037908E0 -5.728170648E-2 -3.691371530E-2 3.600614145E-2
1.854037908E0 -4.525638744E-2 1.666789502E-2 3.808308393E-2
1.858037908E0 -2.193878777E-2 5.311036855E-2 3.712315485E-2
1.862037908E0 1.092576142E-2 6.799802929E-2 3.567453101E-2
1.866037908E0 3.878121451E-2 9.442231059E-2 2.851868048E-2
1.870037908E0 6.138322875E-2 1.300968379E-1 1.672025397E-2
1.874037908E0 8.594001085E-2 1.388409436E-1 -3.490658419E-4
1.878037908E0 1.063603610E-1 1.150521040E-1 -1.864011586E-2
1.882037908E0 1.189092845E-1 6.986553222E-2 -3.907792270E-2
1.886037908E0 1.145110503E-1 1.785471849E-2 -4.953244328E-2
1.890037908E0 8.988445252E-2 -3.403391922E-3 -4.803146049E-2
1.894037908E0 3.965387866E-2 7.173303049E-3 -4.733332992E-2
1.898037908E0 -5.969026126E-3 4.869468510E-3 -4.670501128E-2
1.902037908E0 -4.525638744E-2 -3.394665569E-2 -4.923573881E-2
1.906037908E0 -7.161086053E-2 -8.159413934E-2 -5.291838199E-2
1.910037908E0 -8.916886896E-2 -1.158724055E-1 -5.253440887E-2
1.914037908E0 -9.946631640E-2 -1.193979755E-1 -4.776966199E-2
1.918037908E0 -1.023112014E-1 -1.071981192E-1 -3.900810704E-2
1.922037908E0 -9.115854651E-2 -9.752900153E-2 -2.316051908E-2
1.926037908E0 -7.829546928E-2 -7.412413508E-2 -3.665191354E-3
1.930037908E0 -6.442010403E-2 -1.982693933E-2 1.209513191E-2
1.934037908E0 -4.380776361E-2 3.815289587E-2 1.951278187E-2
1.938037908E0 -8.761553094E-3 6.473426521E-2 1.994911395E-2
1.942037908E0 3.377212211E-2 7.538077235E-2 1.703441329E-2
1.946037908E0 6.822492182E-2 9.936159104E-2 9.058258496E-3
1.950037908E0 9.239772707E-2 1.310916841E-1 -3.543018363E-3
1.954037908E0 1.133067757E-1 1.392423660E-1 -2.068215236E-2
1.958037908E0 1.318596303E-1 1.023984700E-1 -3.960151970E-2
1.962037908E0 1.379159242E-1 3.223622963E-2 -5.237733200E-2
1.966037908E0 1.202357337E-1 -7.487462368E-3 -5.284857005E-2
1.970037908E0 6.504841894E-2 1.087340154E-2 -4.272565991E-2
1.974037908E0 4.555309191E-3 4.736823589E-2 -3.750712425E-2
1.978037908E0 -4.673991725E-2 2.429498360E-2 -4.384266958E-2
1.982037908E0 -7.305948436E-2 -5.597271025E-2 -5.016076192E-2
1.986037908E0 -8.909905702E-2 -1.205149814E-1 -5.150466785E-2
1.990037908E0 -1.033583954E-1 -1.320690662E-1 -4.328416660E-2
1.994037908E0 -1.144586951E-1 -1.031315029E-1 -2.338741161E-2
1.998037908E0 -1.108982190E-1 -7.628834248E-2 -4.468042869E-3
2.002037908E0 -8.902924508E-2 -6.026621908E-2 1.336922217E-2
2.006037908E0 -6.419321150E-2 -3.068288788E-2 2.783800103E-2
2.010037908E0 -4.221951589E-2 1.963495463E-2 3.415609151E-2
2.014037908E0 -1.422443334E-2 6.906268001E-2 2.813470736E-2
2.018037908E0 2.302089334E-2 8.784241974E-2 1.361356769E-2
2.022037908E0 6.780604273E-2 9.044296294E-2 -4.607669078E-3
2.026037908E0 1.001295373E-1 1.036027446E-1 -2.593559213E-2
2.030037908E0 1.210385859E-1 1.225570217E-1 -4.398229718E-2
2.034037908E0 1.337271333E-1 1.091877967E-1 -5.818927661E-2
2.038037908E0 1.368861794E-1 4.457570985E-2 -6.250023842E-2
2.042037908E0 1.121548563E-1 4.118977115E-3 -5.653121322E-2
2.046037908E0 5.464625731E-2 3.693116829E-2 -5.316272750E-2
2.050041033E0 -4.171337001E-3 7.616616786E-2 -5.213298276E-2
2.054041033E0 -4.391248524E-2 2.972295694E-2 -5.714207888E-2
2.058037908E0 -6.194173545E-2 -7.113961875E-2 -5.860815570E-2
2.062037908E0 -7.895869762E-2 -1.278279126E-1 -5.386086181E-2
2.066037908E0 -1.001120880E-1 -1.073377505E-1 -4.089306295E-2
2.070041033E0 -1.122770309E-1 -6.969099492E-2 -2.214822732E-2
2.074037908E0 -1.011418328E-1 -6.738716364E-2 6.283185212E-4
2.078037908E0 -7.443828881E-2 -7.918559015E-2 2.871066518E-2
2.082037908E0 -5.256931856E-2 -5.611233413E-2 4.342379048E-2
2.086037908E0 -3.347541392E-2 -8.342674002E-3 4.185299575E-2
2.090037908E0 -5.323254038E-3 3.179989755E-2 2.441715635E-2
2.094044158E0 3.090978041E-2 5.206317082E-2 1.797689125E-3
2.098037908E0 6.354743987E-2 6.230825558E-2 -2.364921197E-2
2.102037908E0 9.087929130E-2 6.934192777E-2 -4.654793069E-2
2.106037908E0 1.041961536E-1 6.785839796E-2 -5.825908855E-2
2.110037908E0 1.002866179E-1 7.091272622E-2 -5.543165654E-2
2.114050408E0 7.593927532E-2 8.662068844E-2 -4.536110535E-2
2.118037908E0 4.653047770E-2 9.616763890E-2 -3.761184588E-2
2.122037908E0 2.141519077E-2 7.520623505E-2 -2.940879762E-2
2.126037908E0 9.948377265E-4 2.349213138E-2 -2.396337129E-2
2.130037908E0 -1.572541706E-2 -1.832595654E-2 -2.223549411E-2
2.134037908E0 -3.576179594E-2 -3.480186686E-2 -1.864011586E-2
2.138037908E0 -5.166174471E-2 -3.485422581E-2 -1.033234876E-2
2.142037908E0 -6.003932655E-2 -4.356341809E-2 4.310963210E-3
2.146037908E0 -5.424483120E-2 -6.361725181E-2 1.853539608E-2
2.150037908E0 -4.248131439E-2 -7.400196046E-2 2.691297606E-2
2.154037908E0 -3.415609151E-2 -5.593780056E-2 2.563888580E-2
2.158037908E0 -2.370157093E-2 -3.417354822E-2 1.537635084E-2
2.162037908E0 -5.026548170E-3 -3.193952516E-2 -4.450589418E-3
2.166037908E0 1.624901593E-2 -3.712315485E-2 -2.785545401E-2
2.170037908E0 2.572615258E-2 -2.284635976E-2 -4.253367335E-2
2.174037908E0 2.682571113E-2 3.473205259E-3 -4.035201296E-2
2.178037908E0 2.455678210E-2 2.104867063E-2 -3.450515866E-2
2.182037908E0 1.930334233E-2 2.998475730E-2 -2.981022373E-2
2.186037908E0 1.399754081E-2 3.576179594E-2 -2.588323317E-2
2.190037908E0 1.052433532E-2 4.150392860E-2 -2.169444226E-2
2.194037908E0 7.190756500E-3 3.953170776E-2 -2.330014482E-2
2.198037908E0 7.382742595E-3 2.848377265E-2 -2.614503168E-2
2.202037908E0 4.293509759E-3 2.375393175E-2 -1.562069636E-2
2.206037908E0 -5.689773243E-3 4.000294581E-2 6.859143730E-3
2.210037908E0 -1.583013684E-2 6.005677953E-2 2.914699912E-2
2.214037908E0 -1.937315427E-2 6.997025013E-2 4.427900165E-2
2.218037908E0 -2.015855350E-2 6.953391433E-2 4.717624933E-2
2.222037908E0 -1.253146399E-2 6.174974889E-2 2.867575921E-2
2.226037908E0 2.984513063E-3 4.586725309E-2 4.101523664E-3
2.230037908E0 2.193878777E-2 2.441715635E-2 -1.869247667E-2
2.234037908E0 4.344124347E-2 -8.098327555E-3 -4.314453900E-2
2.238037908E0 5.794493109E-2 -4.113740847E-2 -7.044149190E-2
2.242037908E0 5.932373926E-2 -7.007496804E-2 -9.834930301E-2
2.246037908E0 4.194026068E-2 -7.763224840E-2 -1.142143458E-1
2.250037908E0 1.164134592E-2 -6.967354566E-2 -1.117185280E-1
2.254037908E0 -1.987930015E-2 -5.267403647E-2 -1.030965969E-1
2.258037908E0 -4.797910154E-2 -3.694862127E-2 -8.532914519E-2
2.262037908E0 -6.616543233E-2 -3.358013555E-2 -6.339035928E-2
2.266037908E0 -6.307619810E-2 -4.927064478E-2 -4.530874640E-2
2.270037908E0 -5.155702680E-2 -5.717698485E-2 -3.743731230E-2
2.274037908E0 -4.703662172E-2 -1.982693933E-2 -1.780235767E-2
2.278037908E0 -4.799655452E-2 4.581489414E-2 9.145525284E-3
2.282037908E0 -3.515093029E-2 8.210028708E-2 2.898991853E-2
2.286037908E0 -6.667157635E-3 8.475318551E-2 3.176499158E-2
2.290037908E0 2.453932911E-2 7.518878579E-2 1.802925020E-2
2.294037908E0 5.496041849E-2 7.719591260E-2 2.687806962E-3
2.298037908E0 7.826056331E-2 7.202973962E-2 -1.408480667E-2
2.302037908E0 9.847147763E-2 3.218387067E-2 -3.652974218E-2
2.306037908E0 1.115788966E-1 -2.790781483E-2 -6.269222498E-2
2.310037908E0 1.062905490E-1 -8.410741389E-2 -9.046041220E-2
2.314037908E0 7.735299319E-2 -1.043532342E-1 -1.064301804E-1
2.318037908E0 2.298598550E-2 -8.419468254E-2 -1.032362282E-1
2.322037908E0 -3.513347730E-2 -5.146975815E-2 -8.522442728E-2
2.326037908E0 -7.998844236E-2 -4.667010531E-2 -6.065019220E-2
2.330037908E0 -9.979792684E-2 -8.351400495E-2 -3.452261165E-2
2.334037908E0 -1.043532342E-1 -1.243547052E-1 -7.836528122E-3
2.338037908E0 -1.016130671E-1 -1.329068244E-1 8.447393775E-3
2.342037908E0 -9.353219718E-2 -1.026253626E-1 1.509709843E-2
2.346037908E0 -8.419468254E-2 -4.441862926E-2 1.909390278E-2
2.350037908E0 -6.551966071E-2 1.186823938E-3 1.832595654E-2
2.354037908E0 -2.993239649E-2 1.879719645E-2 1.315978263E-2
2.358037908E0 7.487462368E-3 3.330088034E-2 1.727875904E-3
2.362037908E0 4.403465614E-2 5.920156837E-2 -8.918632753E-3
2.366037908E0 7.360053062E-2 7.848745584E-2 -1.455604564E-2
2.370037908E0 1.007229537E-1 7.419394702E-2 -2.295107953E-2
2.374037908E0 1.183507740E-1 5.482079089E-2 -3.597123548E-2
2.378037908E0 1.127133593E-1 4.508185387E-2 -4.539601505E-2
2.382037908E0 8.429940045E-2 6.030112505E-2 -4.921828583E-2
2.386037908E0 4.782202095E-2 6.990043819E-2 -4.375540465E-2
2.390037908E0 1.541125681E-2 4.471533373E-2 -3.087487444E-2
2.394037908E0 -1.438151300E-2 4.712388909E-4 -2.312561311E-2
2.398037908E0 -3.902556375E-2 -2.612757869E-2 -2.052507177E-2
2.402037908E0 -5.778785050E-2 -3.426081315E-2 -2.000147291E-2
2.406037908E0 -6.435029209E-2 -4.792674258E-2 -1.774999872E-2
2.410037908E0 -5.883504823E-2 -7.724827528E-2 -1.340412907E-2
2.414037908E0 -4.745550081E-2 -1.025380939E-1 -7.609635592E-3
2.418037908E0 -4.326671362E-2 -9.560913593E-2 5.619960371E-3
2.422037908E0 -4.534365237E-2 -5.208062381E-2 2.338741161E-2
2.426037908E0 -4.379031062E-2 -1.254891697E-2 3.556980938E-2
2.430037908E0 -3.134611249E-2 1.008800324E-2 3.902556375E-2
2.434037908E0 -1.303760987E-2 2.726204321E-2 2.804744057E-2
2.438037908E0 7.522369269E-3 4.635594413E-2 1.103048120E-2
2.442037908E0 3.125884756E-2 5.707226694E-2 -1.239183708E-3
2.446037908E0 5.490805954E-2 5.187118426E-2 -4.433136433E-3
2.450037908E0 6.892304868E-2 4.673991725E-2 -1.204277156E-3
2.454037908E0 6.866125017E-2 5.262167752E-2 4.747295752E-3
2.458037908E0 5.893976986E-2 5.989969894E-2 1.157153305E-2
2.462037908E0 4.738568887E-2 4.600688070E-2 2.207841538E-2
2.466037908E0 3.007202223E-2 1.872738265E-2 2.888519876E-2
2.470037908E0 1.185078546E-2 -9.145525284E-3 3.262020275E-2
2.474037908E0 -5.986479111E-3 -3.359758854E-2 3.434807807E-2
2.478037908E0 -2.673844434E-2 -4.928809777E-2 3.855432197E-2
2.482037908E0 -4.270820692E-2 -6.586872786E-2 4.536110535E-2
2.486037908E0 -5.331980810E-2 -8.164650202E-2 5.572836101E-2
2.490037908E0 -5.731661245E-2 -8.667305112E-2 6.850416958E-2
2.494037908E0 -5.729915947E-2 -8.210028708E-2 8.374089748E-2
2.498037908E0 -5.066690966E-2 -7.007496804E-2 9.840166569E-2
2.502037908E0 -3.930481523E-2 -5.909684673E-2 1.148601174E-1
2.506037908E0 -2.443460934E-2 -4.434881732E-2 1.316501796E-1
2.510037908E0 -1.048942842E-2 -2.544690110E-2 1.498714238E-1
2.514037908E0 2.181661548E-3 -2.094395168E-4 1.707281023E-1
2.518037908E0 1.240929123E-2 2.143264376E-2 1.921258420E-1
2.522037908E0 2.228785492E-2 3.836233541E-2 2.148674875E-1
2.526037908E0 3.270747140E-2 4.941027239E-2 2.358637899E-1
2.530037908E0 3.497639671E-2 5.197590590E-2 2.604380250E-1
2.534037908E0 3.375466913E-2 5.098106712E-2 2.883807421E-1
2.538037908E0 2.921681106E-2 4.591961205E-2 3.146305084E-1
2.542037908E0 2.202605456E-2 3.570943698E-2 3.449468613E-1
2.546037908E0 1.230457146E-2 2.581341937E-2 3.761882782E-1
2.550037908E0 3.001966281E-3 1.377064735E-2 4.078310728E-1
2.554037908E0 -5.724680144E-3 2.181661548E-3 4.394041002E-1
2.558037908E0 -1.523672417E-2 -1.867502346E-3 4.681147635E-1
2.562037908E0 -2.284635976E-2 -1.029744279E-2 4.963716269E-1
2.566037908E0 -2.813470736E-2 -2.651155181E-2 5.255535245E-1
2.570037908E0 -3.310889751E-2 -3.405137360E-2 5.551543236E-1
2.574037908E0 -3.518583626E-2 -3.932226822E-2 5.875476599E-1
2.578037908E0 -3.405137360E-2 -4.295255244E-2 6.209881306E-1
2.582037908E0 -3.166027367E-2 -3.593632951E-2 6.572560668E-1
2.586037908E0 -2.666863054E-2 -2.565634064E-2 6.935065985E-1
2.590037908E0 -1.919862255E-2 -1.712168008E-2 7.283957005E-1
2.594037908E0 -9.861109778E-3 -3.892084118E-3 7.588691711E-1
2.598037908E0 -2.757620299E-3 1.202531811E-2 7.898312807E-1
2.602037908E0 4.188789986E-3 1.951278187E-2 8.185419440E-1
2.606037908E0 8.115780540E-3 1.858775690E-2 8.428893089E-1
2.610037908E0 1.080358773E-2 1.909390278E-2 8.636936545E-1
2.614050408E0 7.731808349E-3 1.562069636E-2 8.894197941E-1
2.618037908E0 4.223696887E-3 7.190756500E-3 9.169087410E-1
2.622037908E0 5.934119690E-4 -5.078908056E-3 9.445547462E-1
2.626037908E0 -2.303834539E-3 -1.417207345E-2 9.633519053E-1
2.630037908E0 -3.804817796E-3 -1.036725566E-2 9.736842513E-1
2.634037908E0 -8.569566533E-3 -9.634217247E-3 9.838770032E-1
2.638037908E0 -7.696901914E-3 -3.398156166E-2 9.975254536E-1
2.642037908E0 -7.016223390E-3 -5.319763720E-2 1.019307137E0
2.646037908E0 -2.216568217E-2 -1.802925020E-2 1.045905948E0
2.650037908E0 -3.654719517E-2 2.989749052E-2 1.068665147E0
2.654037908E0 -3.022910282E-2 2.347467840E-2 1.080009699E0
2.658037908E0 -8.691739291E-3 -2.848377265E-2 1.087793946E0
2.662037908E0 9.721484035E-3 -8.110544831E-2 1.092680812E0
2.666037908E0 1.199041214E-2 -8.794713765E-2 1.099505067E0
2.670037908E0 -3.211405827E-3 -3.551745042E-2 1.119192362E0
2.674037908E0 -2.768092230E-2 4.743804783E-2 1.144970894E0
2.678037908E0 -3.303908184E-2 7.909832150E-2 1.159823656E0
2.682037908E0 -1.350884791E-2 3.345796093E-2 1.165949702E0
2.686037908E0 1.494001877E-2 -3.965387866E-2 1.167695045E0
2.690037908E0 2.659881860E-2 -7.291985303E-2 1.169806957E0
2.694037908E0 1.307251584E-2 -3.296926990E-2 1.178463817E0
2.698037908E0 -1.467821933E-2 3.274237737E-2 1.192635775E0
2.702037908E0 -3.820525855E-2 7.867944241E-2 1.201467156E0
2.706037908E0 -4.525638744E-2 7.862707973E-2 1.201344967E0
2.710037908E0 -3.279473633E-2 2.249729447E-2 1.193787694E0
2.714037908E0 -1.085594762E-2 -6.974335760E-2 1.190297127E0
2.718037908E0 -3.438298590E-3 -1.167625263E-1 1.199756742E0
2.722037908E0 -2.228785492E-2 -8.038986474E-2 1.217000604E0
2.726037908E0 -5.042256042E-2 -1.047197584E-4 1.232778430E0
2.730037908E0 -6.290166825E-2 4.427900165E-2 1.246706128E0
2.734037908E0 -4.492477328E-2 -1.546361670E-2 1.249568462E0
2.738037908E0 -1.506219152E-2 -9.608037770E-2 1.242499948E0
2.742037908E0 -4.991641734E-3 -1.070934013E-1 1.233110070E0
2.746037908E0 -1.743583940E-2 -4.560545459E-2 1.225989103E0
2.750037908E0 -3.064798191E-2 9.616764262E-3 1.219775677E0
2.754037908E0 -2.972295694E-2 2.357939817E-2 1.214400053E0
2.758037908E0 -1.998401992E-2 1.108284108E-2 1.205464005E0
2.762037908E0 -1.141445339E-2 5.689773243E-3 1.193351388E0
2.766037908E0 -6.021386012E-3 1.977458037E-2 1.185375214E0
2.770037908E0 -3.420845373E-3 4.214970022E-2 1.179982185E0
2.774037908E0 8.726646047E-5 3.853686899E-2 1.175863266E0
2.778037908E0 1.246165112E-2 -2.129301662E-3 1.167729974E0
2.782037908E0 1.975712739E-2 -4.143411666E-2 1.154901862E0
2.786037908E0 8.447393775E-3 -3.649483621E-2 1.155460358E0
2.790037908E0 -2.117084339E-2 5.026548170E-3 1.165705442E0
2.794037908E0 -4.276056588E-2 2.914699912E-2 1.184170961E0
2.798037908E0 -5.215043947E-2 2.204350755E-2 1.200297832E0
2.802037908E0 -4.647811875E-2 -1.139700040E-2 1.208274007E0
2.806037908E0 -2.902482450E-2 -6.248278543E-2 1.212899089E0
2.810037908E0 -1.979203336E-2 -8.351400495E-2 1.223877192E0
2.814037908E0 -2.867575921E-2 -6.339035928E-2 1.237892270E0
2.818037908E0 -3.853686899E-2 -2.666863054E-2 1.249376535E0
2.822037908E0 -4.501204193E-2 1.240929123E-2 1.253128886E0
2.826037908E0 -4.897394031E-2 4.309218004E-2 1.245222569E0
2.830037908E0 -3.841469809E-2 5.141739920E-2 1.235937476E0
2.834037908E0 -1.488765888E-2 2.708750963E-2 1.222830057E0
2.838037908E0 7.644542027E-3 -1.178097259E-2 1.210211277E0
2.842037908E0 2.481858246E-2 -4.075343907E-2 1.201659203E0
2.846037908E0 3.398156166E-2 -5.660102889E-2 1.195061803E0
2.850037908E0 2.583087236E-2 -4.660028964E-2 1.195445776E0
2.854037908E0 4.886921961E-3 -8.587019518E-3 1.204277158E0
2.858037908E0 -1.563815027E-2 2.316051908E-2 1.218780875E0
2.862037908E0 -2.926917188E-2 3.162536770E-2 1.228135824E0
2.866037908E0 -2.801253460E-2 -2.286381321E-3 1.227734447E0
2.870037908E0 -2.809980139E-2 -2.342231758E-2 1.212707162E0
2.874037908E0 -4.454080388E-2 1.094321441E-2 1.200350165E0
2.878037908E0 -5.698499829E-2 6.154030934E-2 1.196981668E0
2.882037908E0 -4.865977913E-2 5.478588492E-2 1.190995216E0
2.886037908E0 -1.876228862E-2 -1.429424621E-2 1.181605339E0
2.890037908E0 1.537635084E-2 -1.026777178E-1 1.169073939E0
2.894037908E0 3.317870945E-2 -1.423316002E-1 1.152999401E0
2.898037908E0 1.797689125E-2 -9.341002256E-2 1.146995425E0
2.902037908E0 -2.001892589E-2 1.305506285E-2 1.147693634E0
2.906037908E0 -4.354596511E-2 8.293804526E-2 1.149683237E0
2.910037908E0 -2.994984947E-2 5.373868719E-2 1.150363922E0
2.914037908E0 -1.054178830E-2 -1.148426626E-2 1.140764594E0
2.918037908E0 -7.888888009E-3 -2.101376466E-2 1.129507303E0
2.922037908E0 -1.699950732E-2 1.008800324E-2 1.119052768E0
2.926037908E0 -2.405063622E-2 3.529055789E-2 1.108650565E0
2.930037908E0 -1.401499379E-2 -9.773843922E-4 1.099906445E0
2.934037908E0 3.961897455E-3 -7.630579174E-2 1.096887112E0
2.938037908E0 1.410226058E-2 -1.161865667E-1 1.095194101E0
2.942037908E0 -1.012290944E-3 -8.716174215E-2 1.095647931E0
2.946037908E0 -3.024655581E-2 -1.916371472E-2 1.104653835E0
2.950037908E0 -4.694935679E-2 1.640609466E-2 1.113170981E0
2.954037908E0 -3.954916075E-2 2.757620299E-3 1.118110299E0
2.958037908E0 -3.427826613E-2 9.250245057E-4 1.119244695E0
2.962037908E0 -4.673991725E-2 5.251695588E-2 1.119541407E0
2.966037908E0 -5.590289459E-2 1.139525473E-1 1.113764405E0
2.970037908E0 -4.174827412E-2 1.098335683E-1 1.102297544E0
2.974037908E0 -1.169370580E-2 4.488986731E-2 1.092837930E0
2.978037908E0 2.218313515E-2 -3.211405873E-2 1.076536536E0
2.982037908E0 5.466371030E-2 -1.100255549E-1 1.059327602E0
2.986037908E0 5.848598480E-2 -1.475850344E-1 1.047598958E0
2.990037908E0 3.132865950E-2 -1.045452207E-1 1.044998407E0
2.994037908E0 -1.459095255E-2 -6.405358203E-3 1.047337174E0
2.998037908E0 -5.414011329E-2 7.511897385E-2 1.058769107E0
3.002037908E0 -6.373942643E-2 4.665265232E-2 1.081196547E0
3.006037908E0 -5.187118426E-2 -4.614650458E-2 1.094426155E0
3.010037908E0 -5.991715193E-2 -6.096434966E-2 1.104636312E0
3.014037908E0 -7.632324845E-2 -5.427973811E-3 1.111233711E0
3.018037908E0 -7.717845589E-2 1.818633080E-2 1.110378504E0
3.022037908E0 -5.030038953E-2 -2.501056902E-2 1.106556177E0
3.026037908E0 -1.089085452E-2 -8.847074211E-2 1.089155316E0
3.030037908E0 2.073451132E-2 -1.304459125E-1 1.055854440E0
3.034037908E0 3.939208016E-2 -1.605179310E-1 1.011645198E0
3.038037908E0 2.878047898E-2 -1.335002333E-1 9.742078781E-1
3.042037908E0 -8.796459064E-3 -3.806563094E-2 9.549394250E-1
3.046037908E0 -4.148647562E-2 6.578145921E-2 9.693209529E-1
3.050037908E0 -5.710717291E-2 9.566149861E-2 1.009096980E0
3.054037908E0 -4.927064478E-2 3.577924892E-2 1.035137296E0
3.058037908E0 -4.042182490E-2 -1.123992074E-2 1.051857591E0
3.062037908E0 -4.159119725E-2 -7.051130291E-3 1.058332801E0
3.066037908E0 -4.295255244E-2 -2.600540640E-3 1.061195135E0
3.070037908E0 -3.445279971E-2 -3.015928902E-2 1.063917756E0
3.074037908E0 -1.249655709E-2 -8.948303014E-2 1.054248691E0
3.078037908E0 -3.420845373E-3 -1.077391729E-1 1.046429634E0
3.082037908E0 -1.596976258E-2 -5.740387738E-2 1.045905948E0
3.086037908E0 -3.071779385E-2 3.996803891E-3 1.054650068E0
3.090037908E0 -3.080506064E-2 1.233947743E-2 1.063865423E0
3.094037908E0 -1.905899495E-2 -1.155408006E-2 1.070183516E0
3.098037908E0 -1.478293911E-2 -1.513200440E-2 1.068071723E0
3.102037908E0 -2.405063622E-2 1.387536712E-2 1.055173755E0
3.106037908E0 -4.017747939E-2 6.557202339E-2 1.038418531E0
3.110037908E0 -4.621632025E-2 9.210102260E-2 1.018225074E0
3.114050408E0 -2.342231758E-2 2.181661502E-2 9.938603044E-1
3.118037908E0 1.024508290E-2 -9.534733742E-2 9.677675962E-1
3.122037908E0 2.267182618E-2 -1.595754474E-1 9.481675625E-1
3.126037908E0 4.694935866E-3 -1.251575649E-1 9.376432300E-1
3.130037908E0 -3.298672289E-2 -3.658210114E-2 9.344492555E-1
3.134037908E0 -6.389650702E-2 2.898991853E-2 9.337685704E-1
3.138037908E0 -6.703809649E-2 2.223549411E-2 9.305921197E-1
3.142037908E0 -4.026474431E-2 -5.426228791E-2 9.216210842E-1
3.146037908E0 -2.572615258E-2 -9.751154482E-2 9.128246307E-1
3.150037908E0 -3.157300502E-2 -5.806710571E-2 9.049532413E-1
3.154037908E0 -5.312782153E-2 3.597123548E-2 8.986874819E-1
3.158037908E0 -6.059783325E-2 8.574802428E-2 8.856323957E-1
3.162037908E0 -3.244566917E-2 3.356268257E-2 8.602204323E-1
3.166037908E0 4.276056774E-3 -5.871287733E-2 8.454549313E-1
3.170037908E0 2.834414691E-2 -1.270948797E-1 8.386132717E-1
3.174037908E0 2.527236752E-2 -1.213352904E-1 8.407251239E-1
3.178037908E0 -1.462585945E-2 -2.080432512E-2 8.570963144E-1
3.182037908E0 -5.672319978E-2 9.908234328E-2 8.705527782E-1
3.186037908E0 -6.305874884E-2 9.943141043E-2 8.751255274E-1
