7.511869080E-1 -1.589999907E-2 -4.779999703E-2 6.999999750E-3
7.611869080E-1 3.179999813E-2 8.839999884E-2 -2.799999900E-3
7.711869080E-1 -4.580000043E-2 9.599999525E-3 7.559999824E-2
7.811869080E-1 -5.299999844E-3 -9.800000116E-3 1.679999940E-2
7.911869080E-1 1.911999881E-1 2.939999849E-2 6.999999750E-3
8.011869080E-1 1.867000014E-1 -1.159999967E-1 5.619999766E-2
8.111869080E-1 -3.272999823E-1 -1.448999941E-1 3.310000002E-1
8.211869080E-1 1.620000042E-2 6.799999624E-2 -4.160000011E-2
8.311869080E-1 1.344999969E-1 2.395999879E-1 -1.008000001E-1
8.411869080E-1 -9.799999744E-2 -2.239999920E-2 -1.239999942E-2
8.511869080E-1 -6.999999750E-3 -1.278000027E-1 7.559999824E-2
8.611884700E-1 2.353999913E-1 1.006999984E-1 1.539999992E-1
8.711869080E-1 1.401000023E-1 -1.027999967E-1 1.050999984E-1
8.811869080E-1 -3.260000050E-1 -1.627999991E-1 2.326999903E-1
8.911869080E-1 -3.912999928E-1 -2.999999851E-4 2.032999992E-1
9.011869080E-1 3.156999946E-1 2.479999959E-1 -6.599999666E-1
9.111869080E-1 2.710999846E-1 3.329999745E-2 1.438999921E-1
9.211869080E-1 2.279999852E-2 -1.557999998E-1 1.733999997E-1
9.311869080E-1 1.710999906E-1 -1.111999974E-1 -2.269999869E-2
9.411869080E-1 -3.359999880E-2 5.879999697E-2 2.617000043E-1
9.511869080E-1 -2.912999988E-1 6.679999828E-2 9.510000050E-2
9.611869080E-1 -2.558999956E-1 -3.799999878E-2 6.899999920E-3
9.711869080E-1 6.279999763E-2 1.034999937E-1 -2.773999870E-1
9.811869080E-1 7.199999690E-2 1.219999939E-1 -6.169999763E-2
9.911869080E-1 -4.039999843E-2 7.669999450E-2 6.560000032E-2
1.001186908E0 -6.740000099E-2 -1.599999890E-2 8.519999683E-2
1.011186908E0 -1.299999934E-2 1.699999906E-2 9.489999712E-2
1.021186908E0 1.529999916E-2 5.609999970E-2 9.489999712E-2
1.031186908E0 -5.819999799E-2 -4.999999888E-3 -2.259999886E-2
1.041186908E0 -7.189999521E-2 2.080000006E-2 -5.189999938E-2
1.051186908E0 -1.262999922E-1 2.236000001E-1 6.570000201E-2
1.061186908E0 -1.428000033E-1 -9.209999442E-2 -2.239999920E-2
1.071186908E0 -8.339999616E-2 -1.313000023E-1 -3.219999745E-2
1.081190033E0 -1.331000030E-1 -3.139999881E-2 1.669999957E-2
1.091186908E0 -1.255999953E-1 -2.258999944E-1 -2.239999920E-2
1.101190033E0 -2.182999998E-1 -6.669999659E-2 9.539999813E-2
1.111186908E0 5.579999834E-2 -4.919999838E-2 -1.300999969E-1
1.121186908E0 -2.691999972E-1 1.748999953E-1 4.092999995E-1
1.131186908E0 -1.929000020E-1 8.399999887E-2 -2.474999875E-1
1.141186908E0 -1.560000032E-1 -6.749999523E-2 4.649999738E-2
1.151186908E0 -2.495999932E-1 -1.162999943E-1 6.619999558E-2
1.161186908E0 -1.621000022E-1 -3.739999980E-2 -2.474999875E-1
1.171186908E0 -2.741999924E-1 -3.700000048E-2 1.641999930E-1
1.181186908E0 -3.956999779E-1 9.169999510E-2 2.427999973E-1
1.191186908E0 -4.064999819E-1 -9.899999946E-3 -3.455999792E-1
1.201186908E0 -4.574999809E-1 4.649999738E-2 2.719999850E-2
1.211186908E0 -2.340999991E-1 -1.127000004E-1 -3.139999881E-2
1.221186908E0 -2.815999985E-1 -1.059999987E-1 1.645999998E-1
1.231186908E0 -1.200999990E-1 -8.679999411E-2 -1.899999916E-3
1.241186908E0 -2.111999989E-1 -9.910000116E-2 -4.120000079E-2
1.251186908E0 -1.861999929E-1 -8.989999443E-2 9.609999508E-2
1.261186908E0 -2.242999971E-1 -2.197999954E-1 2.236000001E-1
1.271186908E0 -2.368999869E-1 -2.317999899E-1 -1.389999986E-1
1.281186908E0 -3.321000040E-1 3.869999945E-2 -5.069999769E-2
1.291186908E0 -2.766000032E-1 -1.990000010E-1 8.200000040E-3
1.301186908E0 -2.940999866E-1 -9.290000051E-2 4.749999940E-2
1.311186908E0 -1.746999919E-1 -1.814000010E-1 -2.955999970E-1
1.321186908E0 1.779000014E-1 -8.269999921E-2 -3.642999828E-1
1.331186908E0 -5.979999900E-2 -1.439999975E-2 7.339000106E-1
1.341186908E0 -7.019999623E-2 -1.890999973E-1 1.556999981E-1
1.351186908E0 1.574999988E-1 -3.111999929E-1 -5.507000089E-1
1.361186908E0 3.669999912E-2 -5.649999902E-2 6.164000034E-1
1.371186908E0 3.538999856E-1 1.286000013E-1 -7.366999984E-1
1.381186908E0 8.689999580E-2 -4.986999929E-1 4.305000007E-1
1.391186908E0 2.377000004E-1 -4.609999955E-1 9.719999880E-2
1.401186908E0 2.177999914E-1 1.221999973E-1 -1.876000017E-1
1.411186908E0 3.267000020E-1 5.689999834E-2 -7.930000126E-2
1.421186908E0 3.650999963E-1 -2.753999829E-1 2.834999859E-1
1.431186908E0 1.889999956E-2 -4.492999911E-1 3.524000049E-1
1.441186908E0 4.458999932E-1 -5.969999731E-2 -7.459999919E-1
1.451186908E0 1.599999964E-1 -1.197999939E-1 5.090000033E-1
1.461186908E0 4.711000025E-1 -1.070999950E-1 1.660999954E-1
1.471186908E0 3.865000010E-1 -2.249999940E-1 -3.009999916E-2
1.481186908E0 2.724999785E-1 -2.518999875E-1 -2.009999938E-2
1.491186908E0 5.277000070E-1 -6.849999726E-2 -4.127999842E-1
1.501186908E0 6.366999745E-1 -2.050999999E-1 6.854999661E-1
1.511186908E0 7.953999639E-1 1.195999980E-1 -7.999999798E-4
1.521186908E0 3.684999943E-1 -4.181999862E-1 7.779999822E-2
1.531186908E0 2.390999943E-1 -3.488999903E-1 2.937999964E-1
1.541186908E0 4.429000020E-1 1.449999958E-1 -5.108000040E-1
1.551190033E0 1.658999920E-1 2.869999968E-2 6.759999692E-2
1.561186908E0 6.977999806E-1 6.499999762E-2 -1.967999935E-1
1.571188470E0 4.211999774E-1 -2.149000019E-1 3.518999815E-1
1.581186908E0 8.500000089E-2 -2.854999900E-1 4.601999819E-1
1.591186908E0 4.100999832E-1 -9.219999611E-2 -1.481000036E-1
1.601186908E0 5.056999922E-1 6.749999523E-2 -4.427999854E-1
1.611186908E0 3.429999948E-1 -1.856999993E-1 5.739999935E-2
1.621186908E0 6.617000103E-1 -1.440999955E-1 -2.109999955E-2
1.631186908E0 7.331999540E-1 -1.111999974E-1 9.629999846E-2
1.641186908E0 4.199000001E-1 -2.534999847E-1 1.357000023E-1
1.651186908E0 4.479999840E-2 -1.071999967E-1 2.433999926E-1
1.661186908E0 8.410000056E-2 1.579999924E-2 -1.096000001E-1
1.671186908E0 3.509999812E-2 -4.699999839E-2 -1.292999983E-1
1.681186908E0 1.330000013E-1 -1.769999973E-2 -1.586999893E-1
1.691186908E0 2.055999935E-1 -2.510000020E-2 9.600000083E-2
1.701188470E0 4.053999782E-1 -2.109999955E-2 -7.069999725E-2
1.711186908E0 1.384999901E-1 -1.738999933E-1 1.939999908E-1
1.721186908E0 -1.252999902E-1 -7.509999722E-2 6.659999490E-2
1.731186908E0 -3.471999764E-1 -1.269000024E-1 2.724999785E-1
1.741186908E0 -6.359999627E-2 -1.489999983E-2 -6.089999899E-2
1.751186908E0 2.766000032E-1 -7.699999958E-3 -2.572000027E-1
1.761186908E0 3.689000010E-1 -1.449999958E-2 -1.199999973E-1
1.771186908E0 3.797000051E-1 -1.166999936E-1 1.347000003E-1
1.781186908E0 1.693999916E-1 -8.129999787E-2 2.818000019E-1
1.791186908E0 -1.242999956E-1 -7.970000058E-2 1.445000023E-1
1.801188470E0 -3.709000051E-1 -1.120999977E-1 1.152999997E-1
1.811186908E0 -2.964999974E-1 -9.030000120E-2 -1.296999902E-1
1.821186908E0 2.884999812E-1 2.029999904E-2 -1.887999922E-1
1.831186908E0 3.240999877E-1 4.169999808E-2 7.100000046E-3
1.841186908E0 3.253999949E-1 -1.171999946E-1 6.999999750E-3
1.851186908E0 3.543999791E-1 -8.949999511E-2 5.590000004E-2
1.861186908E0 8.789999783E-2 -8.399999887E-2 3.208000064E-1
1.871186908E0 -2.001999915E-1 3.299999982E-3 3.111999929E-1
1.881186908E0 -4.514999986E-1 -1.112999991E-1 1.349000037E-1
1.891186908E0 6.000000052E-3 -1.027999967E-1 -4.240999818E-1
1.901186908E0 3.976999819E-1 -8.909999579E-2 -2.770999968E-1
1.911186908E0 3.053999841E-1 2.359999903E-2 5.619999766E-2
1.921186908E0 2.142999917E-1 2.359999903E-2 1.149000004E-1
1.931186908E0 2.234999985E-1 -1.140999943E-1 8.540000021E-2
1.941186908E0 -1.386999935E-1 -1.180999950E-1 3.306999803E-1
1.951186908E0 -3.276999891E-1 -3.280000016E-2 2.818000019E-1
1.961186908E0 -3.434000015E-1 -5.229999870E-2 1.054999977E-1
1.971186908E0 3.066000044E-1 -3.599999845E-2 -5.124999881E-1
1.981186908E0 4.855999947E-1 -1.859000027E-1 -1.201999933E-1
1.991186908E0 1.851999909E-1 5.700000003E-2 6.599999964E-2
2.001186908E0 5.509999767E-2 8.769999444E-2 1.933999956E-1
2.011186908E0 2.152999938E-1 -1.287999898E-1 1.149999946E-1
2.021186908E0 -1.138999984E-1 -1.256999969E-1 3.407000005E-1
2.031186908E0 -4.482999742E-1 -5.359999835E-2 2.624000013E-1
2.041186908E0 1.439999975E-2 -1.146999970E-1 -3.258999884E-1
2.051190033E0 4.948000014E-1 -1.730000041E-2 -2.574000061E-1
2.061186908E0 2.750999928E-1 -3.379999846E-2 -1.492999941E-1
2.071190033E0 -2.967000008E-1 -6.000000052E-3 6.610000134E-2
2.081186908E0 8.889999986E-2 -1.224999949E-1 1.348000020E-1
2.091186908E0 1.615999937E-1 -1.072999984E-1 2.426999956E-1
2.101186908E0 -1.283999979E-1 2.899999917E-2 2.820000052E-1
2.111186908E0 1.524000019E-1 -1.869999990E-2 -1.591999978E-1
2.121186908E0 2.281999886E-1 -5.649999902E-2 -9.059999883E-2
2.131186908E0 -1.970000006E-2 -1.268000007E-1 -1.099999994E-1
2.141186908E0 -2.384999990E-1 -1.336999983E-1 -2.180000022E-2
2.151186908E0 -3.689999878E-2 5.869999900E-2 1.055999994E-1
2.161186908E0 1.425999999E-1 -1.039999947E-1 2.231999934E-1
2.171186908E0 2.078000009E-1 -4.429999739E-2 4.659999907E-2
2.181186908E0 2.651999891E-1 -1.053999960E-1 -9.070000052E-2
2.191186908E0 4.209999740E-2 -6.759999692E-2 1.709999889E-2
2.201186908E0 -9.129999578E-2 -8.760000020E-2 1.719999872E-2
2.211186908E0 1.458999962E-1 1.999999955E-2 -2.190000005E-2
2.221186908E0 3.088999987E-1 -9.559999406E-2 8.619999886E-2
2.231186908E0 -3.127000034E-1 3.700000001E-3 2.531000078E-1
2.241186908E0 -1.746999919E-1 -1.852999926E-1 5.689999834E-2
2.251186908E0 4.453999996E-1 -6.300000101E-2 -2.963999808E-1
2.261186908E0 2.915999889E-1 7.519999892E-2 -5.139999837E-2
2.271186908E0 -9.459999949E-2 -3.549999744E-2 3.680000082E-2
2.281186908E0 1.553999931E-1 -6.969999522E-2 1.151999980E-1
2.291186908E0 -1.406999975E-1 -1.052999943E-1 3.215000033E-1
2.301186908E0 -3.783999979E-1 -1.187999994E-1 3.019999862E-1
2.311186908E0 -1.300999969E-1 -1.083999947E-1 -1.098999977E-1
2.321186908E0 3.989999890E-1 1.030000020E-2 -5.223000050E-1
2.331186908E0 2.071999907E-1 8.280000091E-2 5.609999970E-2
2.341186908E0 3.949999809E-2 1.459999941E-2 2.031999975E-1
2.351186908E0 1.665000021E-1 -1.915999949E-1 2.619000077E-1
2.361186908E0 -4.809999838E-2 -1.178999990E-1 2.915000021E-1
2.371186908E0 -7.189999521E-2 1.519999932E-2 2.424999923E-1
2.381186908E0 2.281999886E-1 -5.419999734E-2 -2.673999965E-1
2.391186908E0 2.041999996E-1 -5.229999870E-2 -2.575999796E-1
2.401186908E0 -1.567000002E-1 -3.000000026E-3 -2.600000007E-3
2.411186908E0 -2.973999977E-1 -6.570000201E-2 1.445000023E-1
2.421186908E0 1.542000026E-1 -6.019999832E-2 -4.189999774E-2
2.431186908E0 3.743999898E-1 -1.242999956E-1 5.599999800E-2
2.441186908E0 -1.609999873E-2 -4.299999680E-3 2.915000021E-1
2.451186908E0 -1.969999969E-1 3.199999779E-2 4.639999941E-2
2.461186908E0 -1.629000008E-1 -1.608999968E-1 7.199999876E-3
2.471186908E0 8.669999987E-2 -9.669999778E-2 -2.209999971E-2
2.481186908E0 1.727000028E-1 5.009999871E-2 -8.109999448E-2
2.491186908E0 8.769999444E-2 1.032999977E-1 6.999999750E-3
2.501186908E0 2.049999870E-2 -7.729999721E-2 1.245999932E-1
2.511186908E0 2.469999902E-2 -1.225999966E-1 1.342999935E-1
2.521186908E0 -5.699999630E-3 -3.429999948E-2 7.549999654E-2
2.531186908E0 1.799999923E-2 -7.499999832E-3 6.899999920E-3
2.541186908E0 2.359999903E-2 7.999999449E-3 1.669999957E-2
2.551186908E0 -6.030000001E-2 7.360000163E-2 6.999999750E-3
2.561186908E0 -5.859999731E-2 -3.519999981E-2 6.999999750E-3
2.571186908E0 1.009999961E-2 -1.469999924E-2 -4.189999774E-2
2.581186908E0 7.899999619E-3 -3.000000026E-3 6.999999750E-3
2.591186908E0 -9.200000018E-2 -5.069999769E-2 1.541000009E-1
2.601186908E0 -8.129999787E-2 -1.209999993E-2 8.549999446E-2
2.611186908E0 -3.810000047E-2 4.389999807E-2 1.689999923E-2
2.621186908E0 -2.429999970E-2 -1.847999990E-1 -4.179999977E-2
2.631186908E0 -1.890999973E-1 -3.049999848E-2 1.149999946E-1
2.641186908E0 -1.383000016E-1 -8.159999549E-2 -5.169999972E-2
2.651186908E0 -2.290999889E-1 -6.409999728E-2 1.441999972E-1
2.661186908E0 -2.620999813E-1 -1.124999970E-1 2.032999992E-1
2.671186908E0 -3.061999977E-1 -3.810000047E-2 -2.675999999E-1
2.681186908E0 -5.180000067E-1 1.171000004E-1 2.913999856E-1
2.691186908E0 -2.759000063E-1 6.589999795E-2 -4.179999977E-2
2.701186908E0 -1.314999908E-1 -1.651999950E-1 -1.792999953E-1
2.711186908E0 -3.262999952E-1 -1.844999939E-1 3.799999952E-1
2.721186908E0 -1.391000003E-1 -4.859999940E-2 -1.592999995E-1
2.731186908E0 -1.534999907E-1 -1.774999946E-1 9.539999813E-2
2.741186908E0 4.829999804E-2 -3.518999815E-1 1.151999980E-1
2.751186908E0 1.799999969E-3 -3.057000041E-1 5.609999970E-2
2.761186908E0 3.639999777E-2 2.749999985E-2 2.679999918E-2
2.771186908E0 -1.560999900E-1 -3.350000083E-2 5.629999936E-2
2.781186908E0 -1.388999969E-1 -2.131999880E-1 1.446999907E-1
2.791186908E0 -1.008999944E-1 -2.182999998E-1 -2.769999802E-1
2.801186908E0 -2.037999928E-1 1.638000011E-1 2.231999934E-1
2.811186908E0 -1.528999954E-1 -4.109999910E-2 -1.394999921E-1
2.821186908E0 8.749999851E-2 -2.091999948E-1 -3.179999813E-2
2.831186908E0 -7.499999553E-2 -4.240999818E-1 3.213000000E-1
2.841186908E0 -2.737999856E-1 -2.483999878E-1 1.449999958E-1
2.851186908E0 -1.278000027E-1 -1.169999987E-1 -2.570999861E-1
2.861186908E0 -1.180999950E-1 5.299999844E-3 -2.180000022E-2
2.871186908E0 3.287999928E-1 -9.349999577E-2 -3.355000019E-1
2.881186908E0 -4.250000045E-2 -2.603999972E-1 4.195999801E-1
2.891186908E0 -1.718999892E-1 -3.668999970E-1 3.021999896E-1
2.901186908E0 1.509999931E-1 -1.964999884E-1 -5.611999631E-1
2.911186908E0 7.400000002E-3 6.669999659E-2 3.115999997E-1
2.921186908E0 1.877999902E-1 -2.583999932E-1 1.351999938E-1
2.931186908E0 -1.423999965E-1 -2.404999882E-1 1.352999955E-1
2.941186908E0 5.169999972E-2 -2.039999962E-1 -1.784999967E-1
2.951186908E0 -4.299999774E-2 -1.089999974E-1 3.407999873E-1
2.961186908E0 2.541999817E-1 -6.870000064E-2 -2.669999897E-1
2.971186908E0 4.559999704E-2 -3.321999907E-1 1.744999886E-1
2.981186908E0 -2.483000010E-1 -2.935999930E-1 8.220999837E-1
2.991186908E0 3.689999878E-2 -4.719999805E-2 -5.414000154E-1
3.001186908E0 -6.199999712E-3 1.349000037E-1 1.643999964E-1
3.011186908E0 3.823999763E-1 -1.955000013E-1 -7.059999555E-2
3.021186908E0 -1.290999949E-1 -4.472000003E-1 1.940999925E-1
3.031186908E0 -1.688999981E-1 -5.728999972E-1 6.157999635E-1
3.041186908E0 2.593999803E-1 -9.849999845E-2 -6.498000026E-1
3.051186908E0 1.492999941E-1 2.427999973E-1 -2.600000007E-3
3.061186908E0 2.458999902E-1 -3.723999858E-1 2.624000013E-1
3.071186908E0 -7.999999449E-3 -4.693999887E-1 1.152999997E-1
3.081186908E0 8.569999784E-2 -5.819999799E-2 -3.064000010E-1
3.091186908E0 8.169999719E-2 -7.999999798E-4 1.836999953E-1
3.101186908E0 4.068000019E-1 -8.959999681E-2 -4.179999977E-2
3.111186908E0 1.252000034E-1 -3.157999814E-1 2.034000009E-1
3.121186908E0 8.419999480E-2 -3.735999763E-1 1.153999940E-1
3.131186908E0 2.560999990E-1 -1.332999915E-1 -2.969000041E-1
3.141186908E0 1.886999905E-1 -1.329999976E-2 4.386000037E-1
3.151186908E0 3.510999978E-1 -8.049999923E-2 -3.165999949E-1
3.161186908E0 1.750000007E-2 -4.416999817E-1 5.070999861E-1
3.171186908E0 8.069999516E-2 -3.425999880E-1 1.835999936E-1
3.181186908E0 1.370999962E-1 2.208999991E-1 -5.522999763E-1
3.191186908E0 1.869999915E-1 -3.150999844E-1 1.835999936E-1
3.201186908E0 6.046000123E-1 -2.755999863E-1 1.147999987E-1
3.211186908E0 2.723999918E-1 -4.301999807E-1 1.541000009E-1
3.221186908E0 3.510999978E-1 -3.513000011E-1 1.246999949E-1
3.231186908E0 2.418999970E-1 -1.289999951E-2 -2.384999990E-1
3.241186908E0 1.042999998E-1 -1.384999901E-1 7.549999654E-2
3.251186908E0 5.419999957E-1 -3.280000016E-2 -2.676999867E-1
3.261186908E0 3.177999854E-1 -3.075000048E-1 2.126999944E-1
3.271186908E0 5.409999937E-2 -2.446999997E-1 1.738999933E-1
3.281186908E0 2.436999977E-1 -3.089999966E-2 -4.636999965E-1
3.291186908E0 2.259999886E-2 -5.040000007E-2 2.520000041E-1
3.301186908E0 1.033999994E-1 -2.581000030E-1 1.838999987E-1
3.311186908E0 8.510999680E-1 -1.366999894E-1 -1.692999899E-1
3.321186908E0 9.574999809E-1 -6.513000131E-1 5.956000090E-1
3.331186908E0 8.082999587E-1 -3.352999985E-1 -1.229999959E-2
3.341186908E0 7.516999841E-1 -6.549999863E-2 -3.461000025E-1
3.351186908E0 5.611000061E-1 -2.552999854E-1 1.343999952E-1
3.361186908E0 6.833999753E-1 5.599999800E-3 -2.085999995E-1
3.371186908E0 5.340999961E-1 -1.633999944E-1 6.579999626E-2
3.381186908E0 6.452999711E-1 -1.112999991E-1 -6.149999797E-2
3.391186908E0 3.339999914E-1 -2.170999944E-1 6.899999920E-3
3.401186908E0 -1.823000014E-1 -1.149000004E-1 9.529999644E-2
3.411186908E0 -3.001999855E-1 -1.351999938E-1 5.609999970E-2
3.421186908E0 2.740000002E-2 -1.380999982E-1 -6.140000001E-2
3.431186908E0 2.816999853E-1 -3.339999914E-2 -3.209999949E-2
3.441186908E0 2.522000074E-1 -2.192000002E-1 1.689999923E-2
3.451186908E0 1.108999997E-1 -8.889999986E-2 5.599999800E-2
3.461186908E0 6.870000064E-2 -1.736999899E-1 7.559999824E-2
3.471186908E0 1.159999967E-1 -1.721999943E-1 7.559999824E-2
3.481186908E0 -7.779999822E-2 -1.233999953E-1 8.540000021E-2
3.491186908E0 8.989999443E-2 -1.653999984E-1 -2.239999920E-2
3.501186908E0 1.004999951E-1 -3.989999741E-2 -7.140000165E-2
3.511186908E0 2.647999823E-1 -1.867000014E-1 -2.239999920E-2
3.521186908E0 3.700000048E-2 -1.052000001E-1 1.048999950E-1
3.531186908E0 3.379999995E-1 -1.809999943E-1 6.799999624E-3
3.541186908E0 4.168999791E-1 -8.089999855E-2 3.629999980E-2
3.551186908E0 -1.342999935E-1 -2.265999913E-1 1.934999973E-1
3.561186908E0 -6.539999843E-1 -1.695999950E-1 2.721999884E-1
3.571186908E0 -3.869999945E-1 -1.169999987E-1 -1.493999958E-1
3.581186908E0 3.326999843E-1 -4.199999850E-3 -1.790999919E-1
3.591190033E0 5.030999780E-1 -2.263000011E-1 -2.239999920E-2
3.601186908E0 3.743000031E-1 -1.008999944E-1 6.560000032E-2
3.611186908E0 4.626999795E-1 -2.469999902E-2 7.519999892E-2
3.621186908E0 -1.596999913E-1 -2.933999896E-1 3.990999758E-1
3.631186908E0 -6.226999760E-1 -1.397999972E-1 2.717999816E-1
3.641186908E0 -5.144000053E-1 -1.898999959E-1 1.149999946E-1
3.651186908E0 4.734999835E-1 1.013000011E-1 -4.833999872E-1
3.661186908E0 7.245000005E-1 -2.327999920E-1 -1.893000007E-1
3.671186908E0 3.125000000E-1 -5.570000038E-2 4.580000043E-2
3.681186908E0 3.058999777E-1 -1.116999984E-1 1.729999930E-1
3.691186908E0 -3.147999942E-1 -2.083999962E-1 4.772000015E-1
3.701186908E0 -3.246999979E-1 -2.487999946E-1 2.026000023E-1
3.711186908E0 4.719999805E-2 -3.339999914E-2 -1.600999981E-1
3.721186908E0 3.307999969E-1 -1.239999980E-1 -8.159999549E-2
3.731186908E0 2.316999882E-1 -7.970000058E-2 -2.186999917E-1
3.741186908E0 1.186999977E-1 -1.747999936E-1 -1.894000024E-1
3.751186908E0 1.526999921E-1 -3.739999980E-2 2.321999967E-1
3.761186908E0 -1.966999918E-1 -1.361999959E-1 2.811999917E-1
3.771186908E0 -1.808999926E-1 -2.714000046E-1 2.908999920E-1
3.781186908E0 1.436000019E-1 -6.069999933E-2 -8.169999719E-2
3.791186908E0 2.825999856E-1 -8.799999952E-2 -1.111999974E-1
