"Time (s)" "Gyroscope x (rad/s)" "Gyroscope y (rad/s)" "Gyroscope z (rad/s)"
6.398826740E-1 -1.307426095E-1 4.276056588E-2 3.376339376E-1
6.438826740E-1 -1.409004331E-1 5.578072369E-2 3.311762214E-1
6.478826740E-1 -1.518087387E-1 7.461282611E-2 3.358362615E-1
6.518826740E-1 -1.629439443E-1 7.199483365E-2 3.370579779E-1
6.558826740E-1 -1.664694995E-1 5.639158934E-2 3.322757781E-1
6.598826740E-1 -1.601514071E-1 2.644173801E-2 3.320488930E-1
6.638826740E-1 -1.411971301E-1 -4.555309191E-3 3.395189047E-1
6.678826740E-1 -1.223824844E-1 -1.251401100E-2 3.535164297E-1
6.718826740E-1 -1.131147891E-1 1.518436475E-3 3.795916438E-1
6.758826740E-1 -1.048244759E-1 4.625122529E-3 4.085292220E-1
6.798826740E-1 -9.726719558E-2 -1.172861271E-2 4.341332018E-1
6.838826740E-1 -8.114035428E-2 -2.776818909E-2 4.525638819E-1
6.878826740E-1 -5.857324973E-2 -2.909463830E-2 4.636990726E-1
6.918826740E-1 -4.061381146E-2 -1.965240762E-2 4.685510993E-1
6.958826740E-1 -4.075343907E-2 -4.712388909E-4 4.642401338E-1
6.998826740E-1 -6.696828455E-2 1.492256485E-2 4.582885504E-1
7.038826740E-1 -1.033409461E-1 8.569566533E-3 4.487765133E-1
7.078826740E-1 -1.340412796E-1 -1.836086437E-2 4.320038855E-1
7.118826740E-1 -1.551772207E-1 -4.860742018E-2 4.076041877E-1
7.158826740E-1 -1.468345523E-1 -6.567674130E-2 3.796963692E-1
7.198826740E-1 -1.214749143E-1 -6.428047270E-2 3.573736250E-1
7.238826740E-1 -9.660397470E-2 -5.726425350E-2 3.449119627E-1
7.278826740E-1 -8.049458265E-2 -5.541420355E-2 3.448421657E-1
7.318826740E-1 -7.721336931E-2 -8.065166324E-2 3.550523221E-1
7.358826740E-1 -8.370599151E-2 -1.412494928E-1 3.681073785E-1
7.398826740E-1 -9.566149861E-2 -2.353576422E-1 3.826634288E-1
7.438826740E-1 -1.008974835E-1 -3.179291785E-1 3.884230256E-1
7.478826740E-1 -9.143780172E-2 -3.495545387E-1 3.909537494E-1
7.518826740E-1 -8.230973035E-2 -3.359584212E-1 3.923674822E-1
7.558826740E-1 -8.173377067E-2 -3.057118654E-1 3.984586596E-1
7.598826740E-1 -9.347983450E-2 -2.755700350E-1 4.065395296E-1
7.638889240E-1 -1.058891267E-1 -2.441890091E-1 4.035201073E-1
7.678826740E-1 -1.046324894E-1 -2.307499796E-1 3.970100582E-1
7.718826740E-1 -9.869837016E-2 -2.317797244E-1 3.870267570E-1
7.758826740E-1 -8.379326016E-2 -2.291966379E-1 3.823143840E-1
7.798826740E-1 -5.820672959E-2 -2.100329250E-1 3.867998719E-1
7.838826740E-1 -2.324778587E-2 -1.508662552E-1 4.022634923E-1
7.878826740E-1 1.867502369E-2 -5.791002512E-2 4.305203557E-1
7.918826740E-1 5.913175642E-2 6.806784123E-2 4.696855545E-1
7.958826740E-1 1.005309671E-1 2.114815414E-1 5.143311024E-1
7.998826740E-1 1.335874945E-1 3.349635899E-1 5.619785786E-1
8.038826740E-1 1.604830176E-1 4.475547671E-1 6.004630923E-1
8.078826740E-1 1.621934474E-1 5.281191468E-1 6.201329231E-1
8.118826740E-1 1.585631669E-1 5.598143339E-1 6.229952574E-1
8.158826740E-1 1.571494490E-1 5.501626730E-1 6.139544845E-1
8.198826740E-1 1.656666547E-1 5.232148170E-1 5.930803418E-1
8.238826740E-1 1.961575598E-1 4.799306393E-1 5.607044697E-1
8.278826740E-1 2.414662987E-1 4.260523319E-1 5.237907767E-1
8.318826740E-1 2.918190360E-1 3.498512506E-1 4.816759527E-1
8.358826740E-1 3.407755494E-1 2.346944213E-1 4.321260750E-1
8.398826740E-1 3.790156841E-1 1.204626262E-1 3.824889064E-1
8.438826740E-1 4.230852723E-1 8.482299745E-3 3.398679495E-1
8.478826740E-1 4.612905085E-1 -6.780604273E-2 3.138625622E-1
8.518826740E-1 4.901931584E-1 -1.286133081E-1 2.955017090E-1
8.558826740E-1 5.135456920E-1 -1.955292374E-1 2.773153782E-1
8.598826740E-1 5.217312574E-1 -2.492504716E-1 2.564761341E-1
8.638826740E-1 5.237209201E-1 -2.715906799E-1 2.344675362E-1
8.678826740E-1 5.243667364E-1 -2.553940415E-1 2.179043591E-1
8.718826740E-1 5.353971720E-1 -2.136806548E-1 2.078512609E-1
8.758826740E-1 5.483475327E-1 -1.656317413E-1 1.986184716E-1
8.798826740E-1 5.482777357E-1 -1.181238815E-1 1.934871972E-1
8.838826740E-1 5.559048057E-1 -7.913322747E-2 1.939584464E-1
8.878826740E-1 5.675287247E-1 -5.448918045E-2 1.939409822E-1
8.918826740E-1 6.068335176E-1 -3.588397056E-2 1.946914792E-1
8.958826740E-1 6.584778428E-1 -2.577851340E-2 1.947438419E-1
8.998826740E-1 7.341029048E-1 -4.468042869E-3 2.022662014E-1
9.038826740E-1 8.071275353E-1 2.661627159E-2 2.203303576E-1
9.078826740E-1 8.790350556E-1 5.993460491E-2 2.390577495E-1
9.118826740E-1 9.253386855E-1 6.517059356E-2 2.588323355E-1
9.158826740E-1 9.476439953E-1 3.522074595E-2 2.814517915E-1
9.198826740E-1 9.444325566E-1 -2.328269184E-2 3.031636775E-1
9.238826740E-1 9.252164960E-1 -1.000248194E-1 3.207217157E-1
9.278826740E-1 9.027191997E-1 -1.629264802E-1 3.284709752E-1
9.318826740E-1 8.693485260E-1 -2.264390141E-1 3.244741559E-1
9.358826740E-1 8.413184881E-1 -2.871241271E-1 3.094119728E-1
9.398826740E-1 8.290662766E-1 -3.303384781E-1 2.875778973E-1
9.438826740E-1 8.303753138E-1 -3.435855210E-1 2.555510998E-1
9.478826740E-1 8.430638313E-1 -3.306177258E-1 2.143787891E-1
9.518826740E-1 8.549669981E-1 -3.020815849E-1 1.652652323E-1
9.558826740E-1 8.720712066E-1 -2.815041542E-1 1.127133593E-1
9.598826740E-1 8.920203447E-1 -2.754304111E-1 5.565854907E-2
9.638826740E-1 9.083740711E-1 -2.723062634E-1 -7.086036727E-3
9.678826740E-1 9.203295708E-1 -2.706307471E-1 -6.169738993E-2
9.718826740E-1 9.279566407E-1 -2.667037547E-1 -1.130973324E-1
9.758826740E-1 9.179035425E-1 -2.784672678E-1 -1.481959075E-1
9.798826740E-1 8.887914419E-1 -3.038094640E-1 -1.660855263E-1
9.838826740E-1 8.511272669E-1 -3.334800601E-1 -1.611287892E-1
9.878826740E-1 7.912973762E-1 -3.600265086E-1 -1.390329301E-1
9.918826740E-1 7.189709544E-1 -3.651577830E-1 -1.114567220E-1
9.958826740E-1 6.559470892E-1 -3.497814238E-1 -8.285077661E-2
9.998826740E-1 5.685409904E-1 -3.071255982E-1 -6.276203692E-2
1.003882674E0 4.808033109E-1 -2.280796319E-1 -4.639085010E-2
1.007882674E0 4.031361639E-1 -1.510058790E-1 -2.333505265E-2
1.011882674E0 3.206169903E-1 -9.684831649E-2 2.029817924E-2
1.015882674E0 2.344500721E-1 -7.972663641E-2 6.977826357E-2
1.019882674E0 1.593485624E-1 -8.293804526E-2 1.278453618E-1
1.023882674E0 8.119271696E-2 -1.006705910E-1 1.836260855E-1
1.027882674E0 5.009094719E-3 -8.676031977E-2 2.367190123E-1
1.031882674E0 -8.211774379E-2 -5.338962004E-2 2.902831733E-1
1.035882674E0 -1.850049049E-1 -1.425934024E-2 3.370754421E-1
1.039882674E0 -2.801427841E-1 2.686061710E-2 3.730815649E-1
1.043882674E0 -3.597123623E-1 3.366740048E-2 3.909013867E-1
1.047882674E0 -4.304156601E-1 3.363249451E-2 3.901334405E-1
1.051882674E0 -5.070356131E-1 -1.094321441E-2 3.676536083E-1
1.055882674E0 -5.425181389E-1 -4.532619938E-2 3.267081678E-1
1.059882674E0 -5.630781054E-1 -8.150687814E-2 2.611012459E-1
1.063882674E0 -5.463404059E-1 -8.456119895E-2 1.796990931E-1
1.067882674E0 -5.289744139E-1 -4.677482322E-2 1.240929067E-1
1.071882674E0 -5.255535245E-1 -1.364847459E-2 1.018050537E-1
1.075882674E0 -5.277701020E-1 7.836528122E-3 9.477137774E-2
1.079882674E0 -5.102295280E-1 2.733185515E-2 1.099557430E-1
1.083882674E0 -5.367236733E-1 3.403391922E-3 1.297303289E-1
1.087882674E0 -5.620833039E-1 -5.988224596E-2 1.437802166E-1
1.091882674E0 -5.956110358E-1 -1.156106070E-1 1.489638537E-1
1.095882674E0 -6.271491647E-1 -1.537286043E-1 1.450368613E-1
1.099882674E0 -6.439915895E-1 -1.975712776E-1 1.379857361E-1
1.103882674E0 -6.442708373E-1 -2.270324230E-1 1.299746633E-1
1.107882674E0 -6.646213531E-1 -2.525142431E-1 1.245816052E-1
1.111882674E0 -6.821444631E-1 -2.607696354E-1 1.160992980E-1
1.115882674E0 -7.226710320E-1 -2.537883222E-1 1.092052534E-1
1.119882674E0 -7.575601339E-1 -2.310466915E-1 1.048593819E-1
1.123882674E0 -7.584851980E-1 -1.764876992E-1 9.199630469E-2
1.127882674E0 -7.515038848E-1 -1.119977757E-1 8.319984376E-2
1.131882674E0 -7.307344675E-1 -1.630137488E-2 7.595673203E-2
1.135882674E0 -7.150439620E-1 6.803293526E-2 6.487388909E-2
1.139882674E0 -6.788108945E-1 1.440071166E-1 5.928883329E-2
1.143882674E0 -6.162757277E-1 1.896474808E-1 4.848524556E-2
1.147882674E0 -5.849296451E-1 1.795245707E-1 2.748893574E-2
1.151882674E0 -5.384515524E-1 1.490162164E-1 -1.640609466E-3
1.155882674E0 -4.989896417E-1 1.238660142E-1 -3.495894372E-2
1.159882674E0 -4.550247788E-1 1.231853366E-1 -6.352998316E-2
1.163888924E0 -4.343775511E-1 1.225395650E-1 -9.386380762E-2
1.167882674E0 -4.301887453E-1 1.111425683E-1 -1.193805188E-1
1.171882674E0 -4.542044699E-1 6.965608895E-2 -1.427330226E-1
1.175882674E0 -4.709247351E-1 1.752310619E-2 -1.620887220E-1
1.179882674E0 -5.003160834E-1 -2.146754973E-2 -1.737475246E-1
1.183882674E0 -5.401619673E-1 -4.192280769E-2 -1.798038185E-1
1.187882674E0 -5.783323050E-1 -5.277875811E-2 -1.764353365E-1
1.191882674E0 -6.200631261E-1 -5.143485218E-2 -1.612335145E-1
1.195882674E0 -6.512521505E-1 -2.907718532E-2 -1.345474273E-1
1.199882674E0 -6.943443418E-1 -1.448623254E-3 -1.032013148E-1
1.203882674E0 -7.269296050E-1 3.003711626E-2 -6.311110407E-2
1.207882674E0 -7.535110116E-1 3.389429301E-2 -2.930407785E-2
1.211882674E0 -7.585200667E-1 3.647737950E-2 -6.352998316E-3
1.215882674E0 -7.537727952E-1 4.804891348E-2 1.106538717E-2
1.219882674E0 -7.269645333E-1 7.208209485E-2 1.500983164E-2
1.223882674E0 -6.720739603E-1 9.869837016E-2 1.240929123E-2
1.227882674E0 -5.995380282E-1 1.550026834E-1 5.567600485E-3
1.231882674E0 -5.368283987E-1 2.067167908E-1 -2.967059612E-3
1.235882674E0 -4.535412490E-1 2.553067505E-1 -2.101376466E-2
1.239882674E0 -3.888418972E-1 2.867750525E-1 -4.406956211E-2
1.243882674E0 -3.386811316E-1 3.183131516E-1 -7.251843065E-2
1.247882674E0 -3.012089133E-1 3.423812389E-1 -9.635962546E-2
1.251882674E0 -2.603158653E-1 3.338989317E-1 -1.164309159E-1
1.255882674E0 -2.220582366E-1 3.012612760E-1 -1.279675364E-1
1.259882674E0 -1.814444214E-1 2.642777562E-1 -1.476723105E-1
1.263882674E0 -1.471836120E-1 2.275211215E-1 -1.707455665E-1
1.267882674E0 -1.296256036E-1 2.027548999E-1 -1.838529855E-1
1.271882674E0 -1.531177312E-1 1.787042618E-1 -1.866455078E-1
1.275882674E0 -1.758768260E-1 1.562942266E-1 -1.777792424E-1
1.279882674E0 -2.105914205E-1 1.136209369E-1 -1.555611938E-1
1.283882674E0 -2.535614371E-1 8.285077661E-2 -1.300444752E-1
1.287882674E0 -2.801427841E-1 6.297148019E-2 -1.045801267E-1
1.291882674E0 -2.960602045E-1 3.914773464E-2 -8.709193021E-2
1.295882674E0 -2.813645303E-1 2.073451132E-2 -7.169812173E-2
1.299882674E0 -2.625498772E-1 -1.581268385E-2 -6.016149744E-2
1.303882674E0 -2.206794322E-1 -5.337216705E-2 -4.602433369E-2
1.307882674E0 -2.054776102E-1 -6.005677953E-2 -3.073524870E-2
1.311882674E0 -1.779712290E-1 -1.075122785E-2 -1.396263391E-2
1.315882674E0 -1.581791937E-1 6.627015024E-2 1.160643995E-2
1.319882674E0 -1.224697530E-1 1.518087387E-1 4.583234712E-2
1.323882674E0 -1.036027446E-1 2.146929502E-1 8.606218547E-2
1.327882674E0 -1.061160192E-1 2.436479628E-1 1.307251602E-1
1.331882674E0 -1.284213215E-1 2.617819309E-1 1.681450158E-1
1.335882674E0 -1.410575062E-1 2.606649101E-1 1.770112962E-1
1.339882674E0 -1.484053433E-1 2.364048511E-1 1.585282534E-1
1.343882674E0 -1.322785020E-1 2.148151249E-1 1.213527396E-1
1.347882674E0 -1.183856800E-1 2.119527906E-1 7.552039623E-2
1.351882674E0 -8.805186301E-2 2.141693532E-1 1.960004680E-2
1.355882674E0 -6.003932655E-2 2.003637999E-1 -2.942625061E-2
1.359882674E0 -4.838052765E-2 1.712866127E-1 -6.541494280E-2
1.363882674E0 -4.775220901E-2 1.363276690E-1 -1.030791476E-1
1.367882674E0 -5.028293654E-2 1.016130671E-1 -1.156455129E-1
1.371882674E0 -6.827727705E-2 7.311183959E-2 -1.101826355E-1
1.375882674E0 -9.342747182E-2 5.291838199E-2 -9.309586138E-2
1.379882674E0 -1.064825356E-1 4.553563893E-2 -6.995279342E-2
1.383882674E0 -1.202706397E-1 2.513274178E-2 -4.120722413E-2
1.387882674E0 -1.315454692E-1 -8.342674002E-3 -1.382300723E-2
1.391882674E0 -1.475501359E-1 -4.073598608E-2 8.499753661E-3
1.395882674E0 -1.535889804E-1 -5.024803057E-2 1.944296807E-2
1.399882674E0 -1.382824332E-1 -5.314527452E-2 3.087487444E-2
1.403882674E0 -1.285434961E-1 -5.208062381E-2 4.590215907E-2
1.407882674E0 -1.135162115E-1 -4.551818594E-2 5.599016324E-2
1.411882674E0 -1.079311594E-1 -4.272565991E-2 6.298892945E-2
1.415882674E0 -1.001819000E-1 -3.520328924E-2 6.946410239E-2
1.419882674E0 -8.115781099E-2 -2.518510073E-2 7.883652300E-2
1.423882674E0 -7.962191850E-2 -8.517206647E-3 7.663740963E-2
1.427882674E0 -7.187265903E-2 1.640609466E-2 6.447245926E-2
1.431882674E0 -6.009168550E-2 5.677555874E-2 3.766420484E-2
1.435882674E0 -4.239404574E-2 1.036027446E-1 1.394518092E-2
1.439882674E0 -1.068141498E-2 1.398706883E-1 -7.871435024E-3
1.443882674E0 9.145525284E-3 1.647241712E-1 -3.040363453E-2
1.447882674E0 2.462659590E-2 1.796118319E-1 -6.609562039E-2
1.451882674E0 2.801253460E-2 1.850049049E-1 -1.076169983E-1
1.455882674E0 3.340560198E-2 1.886700988E-1 -1.509709805E-1
1.459882674E0 5.583308265E-2 1.927541643E-1 -1.913229972E-1
1.463882674E0 6.387905031E-2 1.741838604E-1 -2.379581928E-1
1.467882674E0 5.871287733E-2 1.223301291E-1 -2.715208828E-1
1.471884237E0 4.824090004E-2 8.382816613E-2 -2.980324328E-1
1.475882674E0 4.497713596E-2 4.918337986E-2 -3.171263337E-1
1.479882674E0 2.851868048E-2 3.176499158E-2 -3.344574571E-1
1.483882674E0 4.502949305E-3 2.359685116E-2 -3.422765136E-1
1.487882674E0 -3.249803185E-2 2.235766686E-2 -3.476172388E-1
1.491882674E0 -4.782202095E-2 3.277728334E-2 -3.511253297E-1
1.495882674E0 -6.401867419E-2 4.448844120E-2 -3.537084162E-1
1.499882674E0 -8.932594955E-2 7.689920813E-2 -3.521201611E-1
1.503882674E0 -9.203121066E-2 1.035678387E-1 -3.516838551E-1
1.507882674E0 -8.803440630E-2 1.185602173E-1 -3.562566042E-1
1.511882674E0 -7.004006207E-2 1.115614474E-1 -3.658559024E-1
1.515882674E0 -3.759439290E-2 1.136558428E-1 -3.831172287E-1
1.519882674E0 1.972222002E-3 1.215796322E-1 -4.016351700E-1
1.523882674E0 5.642649531E-2 1.373399645E-1 -4.239055812E-1
1.527882674E0 8.820894361E-2 1.447750628E-1 -4.443259239E-1
1.531882674E0 1.272694021E-1 1.587726027E-1 -4.714483321E-1
1.535882674E0 1.428377479E-1 1.523148865E-1 -5.042954087E-1
1.539882674E0 1.632580906E-1 1.485100687E-1 -5.352925062E-1
1.543882674E0 1.783028394E-1 1.348092258E-1 -5.551193953E-1
1.547882674E0 1.806764901E-1 9.805259854E-2 -5.664466023E-1
1.551882674E0 1.749867052E-1 4.843288660E-2 -5.718222260E-1
1.555882674E0 1.661204398E-1 1.123992074E-2 -5.655390620E-1
1.559882674E0 1.537111402E-1 -2.823942713E-2 -5.568298697E-1
1.563888924E0 1.387362182E-1 -5.510004610E-2 -5.435653329E-1
1.567882674E0 1.151044667E-1 -5.927138031E-2 -5.303183198E-1
1.571882674E0 8.941321820E-2 -4.513421282E-2 -5.155702829E-1
1.575882674E0 6.597344577E-2 -1.480039209E-2 -5.043478012E-1
1.579882674E0 4.825835302E-2 2.261946723E-2 -4.969126880E-1
1.583882674E0 3.747221828E-2 3.796090931E-2 -4.925493598E-1
1.587882674E0 2.879793197E-2 3.684389964E-2 -4.930729568E-1
1.591882674E0 2.981022373E-2 1.954768784E-2 -5.011887550E-1
1.595882674E0 3.176499158E-2 6.859143730E-3 -5.237558484E-1
1.599882674E0 2.867575921E-2 -6.195918657E-3 -5.566029549E-1
1.603882674E0 5.688028038E-2 7.661995478E-3 -6.008470654E-1
1.607882674E0 9.073966742E-2 2.816961333E-2 -6.533116698E-1
1.611882674E0 1.180017069E-1 5.415756628E-2 -7.021110654E-1
1.615882674E0 1.253495514E-1 7.189010829E-2 -7.456570268E-1
1.619882674E0 1.414240301E-1 1.062905490E-1 -7.842636704E-1
1.623882674E0 1.484751552E-1 1.520356238E-1 -8.273035288E-1
1.627882674E0 1.491558403E-1 1.972396523E-1 -8.663814664E-1
1.631882674E0 1.799085438E-1 2.406110913E-1 -8.958251476E-1
1.635882674E0 2.342406362E-1 2.820452154E-1 -9.250419736E-1
