"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
2.987904910E-1,3.490658477E-3,1.277581044E-2,6.161012221E-3
3.027904910E-1,-5.218534265E-3,1.244419720E-2,2.478367416E-3
3.067904910E-1,-1.127482671E-2,1.026253588E-2,-1.221730490E-4
3.107904910E-1,-1.282817032E-2,9.826203808E-3,3.665191471E-4
3.147904910E-1,-3.473205259E-3,3.270747140E-2,-2.094395168E-4
3.187904910E-1,2.918190509E-2,9.723228961E-2,-7.452555932E-3
3.227904910E-1,1.096415818E-1,1.598896086E-1,-7.103490178E-3
3.267904910E-1,1.751612425E-1,2.081130594E-1,2.338741207E-3
3.307904910E-1,1.465203911E-1,2.345897108E-1,1.937315450E-3
3.347904910E-1,2.885029279E-2,1.954768747E-1,4.974188283E-3
3.387904910E-1,-1.150171980E-1,1.007404029E-1,6.684611086E-3
3.427904910E-1,-2.043431550E-1,1.698205434E-2,2.914699726E-3
3.467904910E-1,-2.240130156E-1,-1.406735368E-2,-2.111848444E-3
3.507904910E-1,-1.850223541E-1,2.300344035E-2,-4.799655639E-3
3.547904910E-1,-1.340063810E-1,8.433430642E-2,-5.480333697E-3
3.587904910E-1,-9.253735840E-2,1.543743759E-1,-8.674286306E-3
3.627904910E-1,-6.230825558E-2,2.113768309E-1,-1.537635084E-2
3.667904910E-1,-3.893829510E-2,2.328618318E-1,-1.682497375E-2
3.707904910E-1,-2.199114859E-2,2.215870023E-1,-1.736602560E-2
3.747904910E-1,-2.659881860E-2,2.097362131E-1,-1.268854365E-2
3.787904910E-1,-4.316199198E-2,2.147627622E-1,-5.585053470E-3
3.827904910E-1,-6.435029209E-2,2.383596152E-1,-1.029744279E-3
3.867904910E-1,-7.937757671E-2,2.616946697E-1,0.000000000E0
3.907904910E-1,-7.817329466E-2,2.750115395E-1,-1.221730490E-3
3.947904910E-1,-6.251769513E-2,2.774200737E-1,-5.462880712E-3
3.987904910E-1,-4.199262336E-2,2.810503542E-1,-1.438151300E-2
4.027904910E-1,-3.391174600E-2,2.892185152E-1,-2.483603545E-2
4.067904910E-1,-4.988151044E-2,2.901784480E-1,-3.961897269E-2
4.107904910E-1,-8.955284208E-2,2.622880936E-1,-5.895722285E-2
4.147904910E-1,-1.407084465E-1,2.155656219E-1,-7.892379165E-2
4.187904910E-1,-1.976934373E-1,1.682846397E-1,-1.018748656E-1
4.227904910E-1,-2.603158653E-1,1.375668496E-1,-1.278977245E-1
4.267904910E-1,-3.037396371E-1,1.158724055E-1,-1.515469402E-1
4.307904910E-1,-3.210882246E-1,1.037423685E-1,-1.715484113E-1
4.347904910E-1,-3.102671802E-1,9.969320893E-2,-1.859648377E-1
4.387904910E-1,-2.744704783E-1,9.712757170E-2,-1.946740299E-1
4.427904910E-1,-2.358987033E-1,8.834856749E-2,-1.976934373E-1
4.467904910E-1,-2.023360133E-1,5.026548356E-2,-2.012015581E-1
4.507904910E-1,-1.794722080E-1,-3.944444004E-3,-2.025629133E-1
4.547904910E-1,-1.647590846E-1,-4.761258140E-2,-2.066644430E-1
4.587904910E-1,-1.523497850E-1,-7.723081857E-2,-2.158797681E-1
4.627904910E-1,-1.510582417E-1,-8.972737938E-2,-2.286555916E-1
4.667904910E-1,-1.624726951E-1,-1.014210805E-1,-2.470513582E-1
4.707904910E-1,-1.782504767E-1,-1.234296858E-1,-2.736501694E-1
4.747904910E-1,-1.859997362E-1,-1.418254524E-1,-3.156602383E-1
4.787904910E-1,-1.684591770E-1,-1.467821896E-1,-3.747920096E-1
4.827904910E-1,-1.457873583E-1,-1.489638537E-1,-4.356865287E-1
4.867904910E-1,-1.322086900E-1,-1.519309133E-1,-4.878544211E-1
4.907920540E-1,-1.259429604E-1,-1.477770209E-1,-5.123065114E-1
4.947904910E-1,-1.228188202E-1,-1.105666086E-1,-5.201604962E-1
4.987904910E-1,-1.361182332E-1,-6.606071442E-2,-5.262866020E-1
5.027904910E-1,-1.673072577E-1,-4.148647562E-2,-5.157098770E-1
5.067904910E-1,-2.001368999E-1,-3.494149074E-2,-4.657061994E-1
5.107920540E-1,-2.348864079E-1,-2.874557301E-2,-3.900287151E-1
5.147904910E-1,-2.626197040E-1,-9.232792072E-3,-2.891486883E-1
5.187904910E-1,-2.736501694E-1,3.933972120E-2,-1.719498336E-1
5.227904910E-1,-2.564935982E-1,8.578293025E-2,-4.108504951E-2
5.267904910E-1,-2.181312442E-1,1.168672442E-1,8.618436009E-2
5.307904910E-1,-1.775523424E-1,8.707447350E-2,2.145184129E-1
5.347904910E-1,-1.615302265E-1,4.031710327E-3,3.121346831E-1
5.387904910E-1,-1.721069217E-1,-1.079311594E-1,3.728197813E-1
5.427904910E-1,-2.120400518E-1,-2.354798168E-1,4.015828073E-1
5.467904910E-1,-2.541373968E-1,-3.380179107E-1,4.004832506E-1
5.507904910E-1,-2.619390190E-1,-3.943047822E-1,3.882834017E-1
5.547904910E-1,-2.527062297E-1,-3.501653969E-1,3.792425990E-1
5.587904910E-1,-1.819680333E-1,-1.495049000E-1,3.658908308E-1
5.627904910E-1,-1.307775229E-1,1.283340603E-1,3.532371819E-1
5.667904910E-1,-8.740609139E-2,3.505144715E-1,3.266034722E-1
5.707936160E-1,-1.142143458E-1,4.507836401E-1,2.692694068E-1
5.747904910E-1,-1.814967841E-1,4.407829046E-1,1.906248629E-1
5.787904910E-1,-2.400700450E-1,3.365343809E-1,1.031140536E-1
5.827904910E-1,-2.849424481E-1,2.033134103E-1,2.157226950E-2
5.867904910E-1,-2.943497896E-1,6.105161831E-2,-4.920083284E-2
5.907904910E-1,-2.906496823E-1,-5.701990798E-2,-1.195725054E-1
5.947904910E-1,-2.812249064E-1,-1.340412796E-1,-1.763306111E-1
5.987904910E-1,-2.674891651E-1,-1.616524011E-1,-2.200162113E-1
6.027904910E-1,-2.187421173E-1,-1.300095767E-1,-2.403318435E-1
6.067904910E-1,-1.707804650E-1,-8.438666910E-2,-2.165779024E-1
6.107904910E-1,-1.644274741E-1,-6.442010403E-2,-1.596452594E-1
6.147904910E-1,-1.803797781E-1,-7.794640213E-2,-7.915068418E-2
6.187904910E-1,-2.049190998E-1,-9.147270769E-2,3.089232836E-3
6.227904910E-1,-2.023011148E-1,-6.037093699E-2,9.018116444E-2
6.267904910E-1,-1.575159580E-1,6.283185445E-3,1.992816925E-1
6.307904910E-1,-1.306727976E-1,8.550368249E-2,2.800555229E-1
6.347904910E-1,-1.725083441E-1,2.479589283E-1,2.941403389E-1
6.387904910E-1,-2.231403440E-1,3.756646812E-1,3.149446547E-1
6.427904910E-1,-2.420422584E-1,4.256508946E-1,3.310365975E-1
6.467904910E-1,-1.967858672E-1,4.941027164E-1,3.721565604E-1
6.507904910E-1,-1.451764852E-1,5.937784910E-1,3.625921607E-1
6.547904910E-1,-1.574112475E-1,6.285803318E-1,3.144734204E-1
6.587904910E-1,-2.032435834E-1,5.577898026E-1,2.374869436E-1
6.627904910E-1,-2.357416153E-1,3.800978065E-1,1.514422148E-1
6.667904910E-1,-2.324778587E-1,1.805194020E-1,8.503244072E-2
6.707904910E-1,-2.159146816E-1,-2.108357660E-2,3.883357719E-2
6.747904910E-1,-2.150420099E-1,-1.465378404E-1,-1.171115879E-2
6.787904910E-1,-2.273465842E-1,-1.973094642E-1,-6.180210784E-2
6.827904910E-1,-2.272069603E-1,-1.770811081E-1,-8.827875555E-2
6.867904910E-1,-2.267706245E-1,-1.380555481E-1,-7.098253816E-2
6.907904910E-1,-2.108706832E-1,-9.883799404E-2,1.675515994E-2
6.947904910E-1,-1.342158169E-1,-6.009168550E-2,8.028514683E-2
6.987904910E-1,-2.096140385E-2,-9.433504939E-2,8.731882274E-2
7.027904910E-1,8.506734669E-2,-2.234370559E-1,7.679449022E-2
7.067904910E-1,1.327322870E-1,-3.625397980E-1,4.497713596E-2
7.107904910E-1,1.889842451E-1,-4.327543974E-1,2.837905288E-2
7.147904910E-1,3.164980114E-1,-2.229483575E-1,4.478514940E-2
7.187904910E-1,3.654021323E-1,1.296430528E-1,1.011767387E-1
7.227904910E-1,2.938087285E-1,3.547556102E-1,1.646892726E-1
7.267904910E-1,1.378460974E-1,3.998549283E-1,1.991944313E-1
7.307920540E-1,-2.204350755E-2,3.577052355E-1,1.985486597E-1
7.347904910E-1,-1.506742686E-1,2.925171852E-1,1.621236354E-1
7.387904910E-1,-2.529156506E-1,2.981196940E-1,1.087689176E-1
7.427904910E-1,-2.917492390E-1,3.311587572E-1,5.782275647E-2
7.467904910E-1,-3.080331683E-1,3.712664247E-1,3.755948693E-2
7.507904910E-1,-2.583261728E-1,3.599043489E-1,5.038765445E-2
7.547904910E-1,-1.815491468E-1,3.307398856E-1,5.811946467E-2
7.587904910E-1,-7.759733498E-2,2.680476606E-1,6.283185631E-2
7.627904910E-1,1.658062823E-2,2.006081492E-1,7.084291428E-2
7.667904910E-1,3.724532574E-2,1.761386245E-1,7.037167251E-2
7.707904910E-1,1.769763790E-2,1.333780587E-1,7.052875310E-2
7.747904910E-1,4.958480224E-2,2.083050460E-1,9.747663885E-2
7.787904910E-1,1.338667516E-2,2.613281608E-1,1.650557816E-1
7.827904910E-1,-1.818458587E-1,6.405358016E-2,2.103121728E-1
7.867904910E-1,-4.395437241E-1,-1.971873045E-1,1.621061862E-1
7.907920540E-1,-7.129495144E-1,-4.424758852E-1,7.574728876E-2
7.947904910E-1,-7.500028610E-1,-5.188514590E-1,4.120722413E-2
7.987904910E-1,-6.248278618E-1,-4.666486681E-1,1.462585945E-2
8.027904910E-1,-4.260697663E-1,-4.344997108E-1,-1.666789502E-2
8.067904910E-1,-2.308023423E-1,-4.392121136E-1,-5.434955284E-2
8.107904910E-1,-7.621853054E-2,-4.828628004E-1,-9.426523000E-2
8.147904910E-1,5.510004610E-2,-5.327268243E-1,-1.230631620E-1
8.187904910E-1,1.868898571E-1,-5.392718315E-1,-1.376366615E-1
8.227904910E-1,3.260275126E-1,-4.750437140E-1,-1.336398572E-1
8.267904910E-1,4.760909081E-1,-3.741811514E-1,-1.200437471E-1
8.307904910E-1,6.717597842E-1,-1.217367128E-1,-1.492954642E-1
8.347904910E-1,7.645763755E-1,1.189965457E-1,-1.511978656E-1
8.387904910E-1,6.639581323E-1,2.167698890E-1,-6.180210784E-2
8.427904910E-1,4.734729230E-1,2.151292861E-1,3.569198400E-2
8.467904910E-1,3.011216521E-1,2.482032776E-1,4.445353523E-2
8.507904910E-1,1.624552459E-1,2.650457025E-1,5.096361507E-3
8.547904910E-1,5.625196174E-2,2.109928578E-1,-1.738347858E-2
8.587904910E-1,-6.359979510E-2,9.539970011E-2,-1.483529899E-2
8.627904910E-1,-1.359611452E-1,-1.232202444E-2,1.534144394E-2
8.667904910E-1,-1.341285557E-1,-1.107935011E-1,4.148647562E-2
8.707998660E-1,-5.951572582E-2,-1.835388243E-1,4.658283666E-2
8.747936160E-1,2.164208330E-2,-2.529156506E-1,8.194320649E-2
8.787904910E-1,1.418603659E-1,-3.296926916E-1,1.020319462E-1
8.827904910E-1,3.166027367E-1,-3.717376888E-1,8.040732145E-2
8.867904910E-1,5.187293291E-1,-2.842792273E-1,6.789330859E-3
8.907904910E-1,6.440090537E-1,-2.728647888E-1,-2.705260366E-2
8.947904910E-1,6.135530472E-1,-3.431491852E-1,-3.452261165E-2
8.987904910E-1,4.763352573E-1,-4.121769667E-1,-5.080653355E-2
9.027904910E-1,3.155904412E-1,-4.196818769E-1,-8.628907800E-2
9.067904910E-1,8.381070942E-2,-2.462310493E-1,-1.041088924E-1
9.107904910E-1,-1.432566196E-1,7.895869762E-2,-1.253495514E-1
9.147904910E-1,-2.107310593E-1,3.159744143E-1,-1.054353416E-1
9.187904910E-1,-1.608320922E-1,3.962595463E-1,-8.979719132E-2
9.227904910E-1,-3.893829510E-2,2.909114659E-1,-1.027300805E-1
9.267904910E-1,8.052948862E-2,5.607742816E-2,-1.302539259E-1
9.307920540E-1,1.518785506E-1,-1.539205909E-1,-1.545314491E-1
9.347904910E-1,2.136981189E-1,-1.863837093E-1,-1.954419762E-1
9.387904910E-1,2.243097126E-1,-5.998696759E-2,-2.754827738E-1
9.427904910E-1,8.257152885E-2,5.194099993E-2,-2.698977292E-1
9.467904910E-1,-1.798387319E-1,2.377138473E-2,-1.836086363E-1
9.507920540E-1,-5.163382292E-1,-1.364498436E-1,1.630137488E-2
9.547904910E-1,-7.940724492E-1,-2.369109988E-1,2.305056304E-1
9.587904910E-1,-9.322850704E-1,-1.168847010E-1,3.268303573E-1
9.627904910E-1,-1.038802505E0,7.051130384E-2,4.017573297E-1
9.667904910E-1,-1.054562807E0,1.075646430E-1,5.679999590E-1
9.707967410E-1,-1.026759744E0,6.230825558E-3,7.048337460E-1
9.747904910E-1,-9.045168757E-1,-2.118306160E-1,7.115183473E-1
9.787904910E-1,-7.785913944E-1,-4.987627268E-1,5.836555362E-1
9.827904910E-1,-5.965535641E-1,-7.036992908E-1,3.767991364E-1
9.867904910E-1,-2.097536623E-1,-5.969898701E-1,1.591042131E-1
9.907904910E-1,1.086467430E-1,-3.678630590E-1,3.319616243E-2
9.947904910E-1,2.142566144E-1,-2.838777900E-1,-1.788962446E-2
9.987904910E-1,1.219810620E-1,-3.350159526E-1,-5.827654526E-2
1.002790491E0,-2.251474746E-2,-3.694862127E-1,-9.201376140E-2
1.006790491E0,-1.260302216E-1,-3.051184714E-1,-1.063778177E-1
1.010790491E0,-1.405339092E-1,-1.599070728E-1,-1.007927656E-1
1.014790491E0,-1.166054457E-1,-3.171263263E-2,-6.216862798E-2
1.018790491E0,-1.431170013E-2,-3.223622963E-2,-1.336922217E-2
1.022790491E0,1.046673954E-1,-1.760164499E-1,4.056145251E-2
1.026790491E0,2.249554843E-1,-4.081801474E-1,8.463101834E-2
1.030790491E0,3.575656116E-1,-6.299765706E-1,1.170243248E-1
1.034790491E0,6.507809162E-1,-5.443682075E-1,1.078962535E-1
1.038790491E0,8.767138124E-1,-2.103121728E-1,1.246165112E-1
1.042790491E0,8.282459974E-1,-3.443534672E-2,2.160717547E-1
1.046790491E0,5.692216754E-1,-3.885103017E-2,3.054326177E-1
1.050790491E0,2.474004179E-1,-1.039867178E-1,3.871489465E-1
1.054790491E0,-2.663372457E-2,-5.188863724E-2,4.466821253E-1
1.058790491E0,-1.780061275E-1,1.236740276E-1,5.361825824E-1
1.062790491E0,-2.455852777E-1,3.662573397E-1,6.627014875E-1
1.066790491E0,-1.350535750E-1,4.859520197E-1,7.989419103E-1
1.070790491E0,4.576253146E-2,4.216017425E-1,9.030507803E-1
1.074790491E0,1.642703861E-1,2.249729335E-1,9.088976383E-1
1.078790491E0,2.282890677E-1,1.229060888E-1,8.231670856E-1
1.082790491E0,3.412293196E-1,3.630633950E-1,7.184123993E-1
1.086790491E0,3.191508949E-1,7.021983266E-1,6.579018831E-1
1.090792054E0,2.245889604E-1,8.147371411E-1,6.477789283E-1
1.094790491E0,-6.323327869E-2,7.402290106E-1,6.098355055E-1
1.098790491E0,-3.203028142E-1,5.854008794E-1,5.017995834E-1
1.102790491E0,-6.141639352E-1,4.486717880E-1,3.594680130E-1
1.106790491E0,-7.949451208E-1,3.338814974E-1,2.429672778E-1
1.110792054E0,-8.812167645E-1,1.833992004E-1,1.692620367E-1
1.114790491E0,-8.524013758E-1,-8.796459064E-3,1.008451208E-1
1.118790491E0,-7.870038748E-1,-1.851619780E-1,3.171263263E-2
1.122790491E0,-6.229952574E-1,-1.908692122E-1,-3.364994749E-2
1.126790491E0,-3.053104579E-1,4.883431271E-2,-3.612831607E-2
1.130790491E0,-8.281587064E-2,2.467371970E-1,8.412486874E-3
1.134790491E0,-3.581415489E-2,1.544267386E-1,6.180210784E-2
1.138790491E0,-6.613052636E-2,-1.210036799E-1,6.806784123E-2
1.142790491E0,-1.317898184E-1,-3.972020149E-1,2.406809106E-2
1.146790491E0,-1.546536237E-1,-5.131791830E-1,-5.689773243E-3
1.150790491E0,-1.363800317E-1,-4.189837277E-1,-7.679448463E-3
1.154790491E0,-6.447245926E-2,-2.022487521E-1,-8.552113432E-4
1.158790491E0,5.853834376E-2,-3.221877664E-2,2.455678210E-2
1.162790491E0,2.213775665E-1,5.075417459E-2,6.295402348E-2
1.166790491E0,3.394840062E-1,3.804817796E-2,8.820894361E-2
1.170790491E0,6.212848425E-1,8.255407214E-3,8.649851382E-2
1.174790491E0,8.443030119E-1,1.558753550E-1,1.058716699E-1
1.178790491E0,8.311606646E-1,1.735380888E-1,1.226093769E-1
1.182790491E0,6.431014538E-1,-3.398156166E-2,1.093099713E-1
1.186790491E0,3.850196302E-1,-3.282789886E-1,9.920451790E-2
1.190792054E0,1.425410360E-1,-5.018869042E-1,9.566149861E-2
1.194790491E0,-5.530948564E-2,-4.300665855E-1,1.162563786E-1
1.198790491E0,-1.812698990E-1,-2.310292274E-1,1.754579544E-1
1.202790491E0,-2.277654707E-1,-7.902850956E-2,2.935992777E-1
1.206790491E0,-2.500882149E-1,-3.316125658E-4,4.045498669E-1
1.210792054E0,-1.720720083E-1,-2.642428502E-2,4.885700047E-1
1.214790491E0,4.171337001E-3,-6.822492182E-2,5.346118212E-1
1.218790491E0,2.958158553E-1,-7.005751878E-2,4.947310388E-1
1.222790491E0,7.162307501E-1,6.208136305E-2,3.890862465E-1
1.226790491E0,9.871407747E-1,1.668011099E-1,3.126757443E-1
1.230790491E0,9.850812554E-1,1.155058891E-1,2.884505689E-1
1.234790491E0,8.037415743E-1,5.639158934E-2,2.705958486E-1
1.238790491E0,5.426577926E-1,-9.721484035E-3,2.171713114E-1
1.242790491E0,2.540675700E-1,-9.135053307E-2,1.502030343E-1
1.246790491E0,-3.284709528E-2,-1.372003257E-1,9.121090919E-2
1.250790491E0,-3.338989317E-1,-7.445574552E-2,4.719370231E-2
1.254790491E0,-5.002288222E-1,-6.754423957E-3,2.010619268E-2
1.258790491E0,-5.311211348E-1,-2.816961333E-2,-2.185152285E-2
1.262790491E0,-4.219158888E-1,-9.971065819E-2,-8.260643482E-2
1.266790491E0,-2.027199864E-1,-1.136034802E-1,-1.304459125E-1
1.270793616E0,1.759291813E-2,-3.754203022E-2,-1.624377966E-1
1.274790491E0,2.772106528E-1,6.094689667E-2,-2.041686177E-1
1.278790491E0,5.711240768E-1,2.570171952E-1,-2.331934422E-1
1.282790491E0,7.290589213E-1,3.986506462E-1,-2.063153684E-1
1.286790491E0,6.072000265E-1,2.947162986E-1,-1.448972374E-1
1.290790491E0,2.969852388E-1,1.272519529E-1,-7.723081857E-2
1.294790491E0,-8.429939859E-3,4.946263134E-2,-2.736676298E-2
1.298790491E0,-2.394242734E-1,-2.076941775E-3,7.888888009E-3
1.302790491E0,-3.616322279E-1,4.576253146E-2,2.778564207E-2
1.306790491E0,-4.007973969E-1,1.623330712E-1,1.928588748E-2
1.310790491E0,-3.958930373E-1,2.501056790E-1,1.832595677E-3
1.314790491E0,-3.139498234E-1,2.053379864E-1,-2.583087189E-3
1.318790491E0,-1.561895162E-1,1.328020990E-1,-7.435102481E-3
1.322790491E0,3.440044075E-2,1.383871585E-1,-2.499311417E-2
1.326790491E0,2.551845908E-1,1.922654659E-1,-4.220206290E-2
1.330790491E0,3.726452589E-1,1.623679847E-1,-8.716174215E-2
1.334790491E0,3.883008361E-1,1.986184716E-2,-1.163960099E-1
1.338790491E0,3.930307031E-1,1.031489577E-2,-1.497318000E-1
1.342790491E0,2.941927016E-1,6.901031733E-2,-1.724734306E-1
1.346790491E0,6.206390634E-2,9.419541806E-2,-1.809208244E-1
1.350790491E0,-2.303485572E-1,5.127777159E-2,-1.662949771E-1
1.354790491E0,-4.134161472E-1,7.140141726E-2,-1.547583491E-1
1.358790491E0,-4.279896319E-1,2.373647876E-3,-1.783552021E-1
1.362790491E0,-3.734830022E-1,-1.853016019E-1,-2.268404365E-1
1.366790491E0,-3.446501791E-1,-3.580717444E-1,-2.724982500E-1
1.370790491E0,-3.207566142E-1,-4.083721340E-1,-3.030589819E-1
1.374790491E0,-2.852042615E-1,-3.198839426E-1,-3.102846444E-1
1.378790491E0,-1.668185741E-1,-9.058258682E-2,-3.107558787E-1
1.382790491E0,1.815142483E-2,8.393288404E-2,-3.460987806E-1
1.386790491E0,1.500110477E-1,6.740461290E-2,-3.869743943E-1
1.390790491E0,1.443212777E-1,-1.841845959E-1,-3.937811852E-1
1.394790491E0,4.502949491E-2,-5.451710224E-1,-3.480710089E-1
1.398790491E0,-1.113520097E-2,-7.189010978E-1,-3.129375279E-1
1.402790491E0,-1.435533315E-1,-7.368081808E-1,-2.950479090E-1
1.406790491E0,-3.574608862E-1,-7.597069144E-1,-2.970026731E-1
1.410790491E0,-5.508433580E-1,-5.736896992E-1,-3.379655480E-1
1.414790491E0,-6.883578300E-1,-3.226241171E-1,-4.050385654E-1
1.418790491E0,-7.187789679E-1,-1.571145356E-1,-4.320213497E-1
1.422790491E0,-7.231771946E-1,-2.562492490E-1,-4.604876637E-1
1.426790491E0,-7.373318076E-1,-4.925144613E-1,-5.116258264E-1
1.430790491E0,-6.832265854E-1,-5.623450875E-1,-5.564109683E-1
1.434790491E0,-5.854358077E-1,-4.520926476E-1,-5.783846378E-1
1.438790491E0,-4.923399389E-1,-2.793399394E-1,-5.489060283E-1
1.442790491E0,-4.510977864E-1,-1.532748193E-1,-4.664043486E-1
1.446790491E0,-5.161287785E-1,-1.172163114E-1,-3.409500718E-1
1.450790491E0,-5.768313408E-1,-1.197644919E-1,-2.415012121E-1
1.454790491E0,-5.912826657E-1,-1.707979143E-1,-1.817236841E-1
1.458790491E0,-5.760110021E-1,-3.002315462E-1,-1.834166497E-1
1.462790491E0,-5.419072509E-1,-4.882733226E-1,-1.769065708E-1
1.466790491E0,-4.922526479E-1,-6.700842381E-1,-1.780934036E-1
1.470792054E0,-3.911980987E-1,-6.083868742E-1,-2.082701325E-1
1.474790491E0,-3.205122650E-1,-4.417079389E-1,-2.381327152E-1
1.478790491E0,-3.683691919E-1,-2.869495749E-1,-2.651678622E-1
1.482790491E0,-4.662821591E-1,-1.698379815E-1,-2.824815512E-1
1.486790491E0,-5.450662971E-1,-3.387684003E-2,-2.755874991E-1
1.490790491E0,-5.616993308E-1,1.743758470E-1,-2.467895597E-1
1.494790491E0,-4.954116940E-1,3.217863441E-1,-2.170142382E-1
1.498790491E0,-3.879692256E-1,3.550523221E-1,-1.944820434E-1
1.502790491E0,-2.735803723E-1,3.157998621E-1,-1.729621291E-1
1.506790491E0,-2.101725489E-1,2.304358184E-1,-1.417730898E-1
1.510790491E0,-1.909390241E-1,1.112298295E-1,-1.137431040E-1
1.514790491E0,-2.172236741E-1,6.703809649E-2,-9.199630469E-2
1.518790491E0,-2.683967352E-1,9.143780172E-2,-8.164650202E-2
1.522790491E0,-3.093421459E-1,1.041787043E-1,-8.077383786E-2
1.526790491E0,-3.115412593E-1,1.211607531E-1,-8.459610492E-2
1.530790491E0,-3.055198789E-1,1.274613887E-1,-8.862782270E-2
1.534790491E0,-2.735105455E-1,1.128006279E-1,-8.847074211E-2
1.538790491E0,-2.747497261E-1,1.230631620E-1,-8.602727950E-2
1.542790491E0,-2.658310831E-1,1.631359309E-1,-6.627015024E-2
1.546790491E0,-2.232974172E-1,1.918291301E-1,-4.213224724E-2
1.550790491E0,-1.758942753E-1,1.992991418E-1,-2.426007576E-2
1.554790491E0,-1.111774743E-1,2.061582953E-1,-1.911135577E-2
1.558790491E0,-4.520402849E-2,2.431941777E-1,-1.857030392E-2
1.562790491E0,-8.988445625E-3,2.494773567E-1,-9.983283468E-3
1.566790491E0,-1.675516134E-3,1.975014508E-1,-6.824237294E-3
1.570790491E0,-1.213003788E-2,1.354026496E-1,-2.631956525E-2
1.574790491E0,-1.563815027E-2,1.006880477E-1,-5.550146848E-2
1.578790491E0,-9.023352526E-3,7.391469181E-2,-8.178612590E-2
1.582790491E0,1.602212340E-2,4.614650458E-2,-1.003913358E-1
1.586790491E0,4.710643739E-2,3.225368261E-2,-1.184554994E-1
1.590790491E0,7.853981853E-2,3.438298777E-2,-1.329940856E-1
1.594790491E0,9.880308807E-2,2.968805097E-2,-1.232376993E-1
1.598790491E0,9.220574051E-2,6.195918657E-3,-1.002168059E-1
1.602790491E0,7.314674556E-2,-1.335176919E-2,-6.515314430E-2
1.606790491E0,7.234390080E-2,-2.385865152E-2,-1.715658605E-2
1.610790491E0,9.232791513E-2,-2.241002768E-2,2.258456126E-2
1.614790491E0,1.402721107E-1,-1.010545623E-2,5.237733200E-2
1.618790491E0,2.033657581E-1,-2.792526793E-4,8.105309308E-2
1.622790491E0,2.585530877E-1,9.494591504E-3,1.118756011E-1
1.626790491E0,2.887472808E-1,2.092649788E-2,1.384220570E-1
1.630790491E0,2.904576957E-1,2.572615258E-2,1.584409922E-1
1.634790491E0,2.687632442E-1,2.741912194E-2,1.699950695E-1
1.638790491E0,2.307325304E-1,2.125811018E-2,1.695587337E-1
