"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.140000000E0,-9.189999849E-2,2.620000020E-2,2.859999985E-2,9.974973545E-2
6.150000000E0,-8.209999651E-2,-2.319999970E-2,-5.949999765E-2,1.040139372E-1
6.160000000E0,-5.260000005E-2,3.519999981E-2,-8.899999410E-2,1.092098848E-1
6.170000000E0,-3.299999982E-2,5.449999869E-2,-4.969999939E-2,8.080433024E-2
6.180000000E0,-6.239999831E-2,-4.799999762E-3,-6.939999759E-2,9.345137480E-2
6.190000000E0,-3.280000016E-2,1.409999933E-2,-3.009999916E-2,4.669753678E-2
6.200000000E0,-6.209999695E-2,-5.799999926E-3,-1.085999981E-1,1.252358144E-1
6.210000000E0,-3.199999919E-3,5.219999701E-2,-1.049999986E-2,5.334163181E-2
6.220000000E0,-7.169999927E-2,3.209999949E-2,-1.085999981E-1,1.340345457E-1
6.230000000E0,-6.179999933E-2,6.109999865E-2,-2.029999904E-2,8.924426992E-2
6.240000000E0,-8.139999956E-2,2.139999904E-2,-6.939999759E-2,1.090884025E-1
6.250000000E0,-2.259999886E-2,1.119999960E-2,-6.939999759E-2,7.384144910E-2
6.260000000E0,-7.149999589E-2,2.049999870E-2,-2.039999887E-2,7.712755223E-2
6.270000000E0,-8.100000024E-2,-1.939999871E-2,-8.899999410E-2,1.218948684E-1
6.280000000E0,-4.169999808E-2,1.860000007E-2,-7.999999798E-4,4.566716372E-2
6.290000000E0,-4.149999842E-2,2.759999968E-2,-1.479000002E-1,1.560718422E-1
6.300000000E0,-8.060000092E-2,2.669999935E-2,-7.999999798E-4,8.491107179E-2
6.310000000E0,-9.959999472E-2,-3.260000050E-2,-1.184999943E-1,1.581934500E-1
6.320000000E0,-7.999999821E-2,-5.249999836E-2,-7.999999798E-4,9.569163778E-2
6.330003125E0,-1.093999967E-1,-1.420000009E-2,-1.870999932E-1,2.172013047E-1
6.340000000E0,-7.970000058E-2,4.499999806E-3,5.790000036E-2,9.861414773E-2
6.350003125E0,-1.383000016E-1,-2.539999969E-2,-2.361999899E-1,2.748863141E-1
6.360000000E0,-1.384999901E-1,-5.570000038E-2,5.790000036E-2,1.601160434E-1
6.370000000E0,-1.190999970E-1,-5.639999732E-2,-1.577000022E-1,2.055117020E-1
6.380000000E0,-1.190999970E-1,-5.700000003E-2,-3.019999899E-2,1.354468502E-1
6.390000000E0,-8.919999748E-2,-5.729999766E-2,-1.059999969E-2,1.065471223E-1
6.400000000E0,-1.578999907E-1,-1.264999956E-1,-1.086999997E-1,2.296744345E-1
6.410000000E0,-1.088999957E-1,-5.849999934E-2,-5.969999731E-2,1.372790904E-1
6.420000000E0,-2.162999958E-1,-7.840000093E-2,6.769999862E-2,2.398239732E-1
6.430000000E0,-5.900000036E-2,-5.920000002E-2,-1.871999949E-1,2.050109220E-1
6.440000000E0,-1.173999980E-1,-1.283999979E-1,2.850000001E-2,1.762996569E-1
6.450000000E0,7.840000093E-2,-9.009999782E-2,-2.049999870E-2,1.211809379E-1
6.460000000E0,-1.171999946E-1,-8.100000024E-2,-1.282999963E-1,1.917230498E-1
6.470000000E0,-5.790000036E-2,-6.209999695E-2,1.860000007E-2,8.691823552E-2
6.480000000E0,-1.165999994E-1,-1.215999946E-1,3.830000013E-2,1.727686562E-1
6.490000000E0,-1.164999977E-1,-1.322999895E-1,-1.577999890E-1,2.365932653E-1
6.500000000E0,-9.699999541E-2,-1.431999952E-1,-8.999999845E-4,1.729625616E-1
6.510000000E0,-7.739999890E-2,-1.636999995E-1,-6.949999928E-2,1.939554061E-1
6.520000000E0,-5.799999833E-2,-1.940999925E-1,-6.949999928E-2,2.141706254E-1
6.530000000E0,-7.759999484E-2,-1.458999962E-1,-2.049999870E-2,1.665197226E-1
6.540000000E0,-1.268000007E-1,-2.251999974E-1,-4.010000080E-2,2.615364010E-1
6.550000000E0,-8.749999851E-2,-2.360000014E-1,-6.960000098E-2,2.611444247E-1
6.560000000E0,-2.879999951E-2,-2.272999883E-1,-8.919999748E-2,2.458685913E-1
6.570000000E0,-1.561999917E-1,-2.572999895E-1,-7.939999551E-2,3.112974161E-1
6.580000000E0,-9.739999473E-2,-1.992999911E-1,-7.939999551E-2,2.356090082E-1
6.590000000E0,-5.839999765E-2,-2.685999870E-1,-3.029999882E-2,2.765404178E-1
6.600000000E0,-1.939999871E-2,-2.597000003E-1,-9.899999946E-2,2.786062634E-1
6.610000000E0,-3.929999843E-2,-2.513000071E-1,-4.019999877E-2,2.575115985E-1
6.620000000E0,-1.083999947E-1,-2.818000019E-1,-2.060000040E-2,3.026320537E-1
6.630000000E0,-1.086999997E-1,-2.827000022E-1,-4.019999877E-2,3.055339933E-1
6.640000000E0,-1.384000033E-1,-2.935000062E-1,-8.919999748E-2,3.365315054E-1
6.650000000E0,-1.682000011E-1,-3.139999807E-1,-6.960000098E-2,3.629481897E-1
6.660000000E0,-1.489999890E-1,-3.246999979E-1,-5.979999900E-2,3.622252410E-1
6.670000000E0,-1.299999952E-1,-3.351999819E-1,-4.999999702E-2,3.629862619E-1
6.680000000E0,-9.129999578E-2,-3.163999915E-1,-8.919999748E-2,3.411763230E-1
6.690000000E0,-1.110999957E-1,-2.778999805E-1,-5.979999900E-2,3.052009962E-1
6.700000000E0,-1.115999967E-1,-2.590000033E-1,-4.999999702E-2,2.864185062E-1
6.710000000E0,-1.315999925E-1,-2.988999784E-1,-3.039999865E-2,3.279998705E-1
6.720000000E0,-9.290000051E-2,-2.114999890E-1,-4.999999702E-2,2.363528192E-1
6.730000000E0,-1.623999923E-1,-2.515999973E-1,-4.019999877E-2,3.021462494E-1
6.740000000E0,-1.431999952E-1,-2.034000009E-1,-6.960000098E-2,2.583059409E-1
6.750000000E0,-9.479999542E-2,-1.942999959E-1,-5.979999900E-2,2.243113181E-1
6.760000000E0,-1.344999969E-1,-2.049999982E-1,-4.019999877E-2,2.484578200E-1
6.770000000E0,-9.589999914E-2,-1.568000019E-1,-6.960000098E-2,1.965380639E-1
6.780000000E0,-1.552999914E-1,-1.574999988E-1,-4.019999877E-2,2.248118699E-1
6.790000000E0,-1.656999886E-1,-1.581999958E-1,-4.999999702E-2,2.344860861E-1
6.800000000E0,-2.054999918E-1,-1.393000036E-1,-6.960000098E-2,2.578350205E-1
6.810000000E0,-1.868999898E-1,-1.498000026E-1,-6.960000098E-2,2.494309666E-1
6.820000000E0,-2.266999930E-1,-1.015999988E-1,-3.039999865E-2,2.502790573E-1
6.830000000E0,-1.693999916E-1,-1.121999994E-1,-5.979999900E-2,2.118047141E-1
6.840000000E0,-1.215999946E-1,-1.030999944E-1,-5.979999900E-2,1.702709823E-1
6.850000000E0,-1.421999931E-1,-1.430999935E-1,-6.960000098E-2,2.134071374E-1
6.860000000E0,-1.039000005E-1,-1.436000019E-1,-7.939999551E-2,1.942177385E-1
6.870000000E0,-1.342999935E-1,-1.248999983E-1,-3.039999865E-2,1.859049697E-1
6.880000000E0,-1.162000000E-1,-1.944999993E-1,-4.019999877E-2,2.301059096E-1
6.890000000E0,-1.568000019E-1,-1.658999920E-1,-6.960000098E-2,2.386487127E-1
6.900000000E0,-1.679999977E-1,-2.353999913E-1,-1.069999952E-2,2.893987649E-1
6.910000000E0,-1.203999966E-1,-2.360999882E-1,-7.939999551E-2,2.766653627E-1
6.920000000E0,-1.314999908E-1,-2.565999925E-1,-8.919999748E-2,3.018152470E-1
6.930000000E0,-8.359999955E-2,-2.474000007E-1,-6.960000098E-2,2.702589136E-1
6.940000000E0,-7.530000061E-2,-2.185999900E-1,-5.969999731E-2,2.387888930E-1
6.950000000E0,-1.057999954E-1,-2.585999966E-1,-6.949999928E-2,2.879198624E-1
6.960000000E0,-9.749999642E-2,-2.985999882E-1,-4.010000080E-2,3.166641949E-1
6.970000000E0,-2.060000040E-2,-2.504999936E-1,-7.930000126E-2,2.635585267E-1
6.980000000E0,-3.219999745E-2,-2.809999883E-1,-4.989999905E-2,2.872069692E-1
6.990000000E0,-1.429999992E-2,-2.624000013E-1,-5.969999731E-2,2.694853249E-1
7.000000000E0,-6.480000168E-2,-2.239999920E-1,-5.969999731E-2,2.407054763E-1
7.010000000E0,-1.055999994E-1,-2.149999887E-1,-4.010000080E-2,2.428669699E-1
7.020000000E0,-9.730000049E-2,-1.568999887E-1,-5.969999731E-2,1.940334667E-1
7.030000000E0,-6.929999590E-2,-1.086999997E-1,-8.909999579E-2,1.567066962E-1
7.040000000E0,-7.050000131E-2,-1.193000004E-1,-5.969999731E-2,1.508868117E-1
7.050000000E0,-8.139999956E-2,-1.199999973E-1,-7.930000126E-2,1.652708368E-1
7.060000000E0,-1.210999936E-1,-1.304000020E-1,-4.010000080E-2,1.824208843E-1
7.070000000E0,-1.608999968E-1,-1.112999991E-1,-3.029999882E-2,1.979762326E-1
7.080000000E0,-1.518999934E-1,-8.249999583E-2,-8.909999579E-2,1.944702202E-1
7.090000000E0,-1.237999946E-1,-8.320000023E-2,-5.969999731E-2,1.606635253E-1
7.100000000E0,-1.255999953E-1,-5.799999926E-3,8.799999952E-3,1.260414170E-1
7.110000000E0,-1.662999988E-1,-3.529999778E-2,-1.069999952E-2,1.703416256E-1
7.120000000E0,-9.919999540E-2,5.189999938E-2,-6.949999928E-2,1.317744244E-1
7.130000000E0,-4.169999808E-2,6.099999696E-2,-3.029999882E-2,7.986225265E-2
7.140000000E0,-8.179999888E-2,7.989999652E-2,-9.889999777E-2,1.511835269E-1
7.150000000E0,-1.024999991E-1,8.909999579E-2,-3.029999882E-2,1.391515325E-1
7.160000000E0,-5.469999835E-2,1.472000033E-1,-3.029999882E-2,1.599313000E-1
7.170000000E0,-6.579999626E-2,1.270999908E-1,-4.010000080E-2,1.486339707E-1
7.180000000E0,-1.061999947E-1,1.852999926E-1,-1.069999952E-2,2.138434383E-1
7.190000000E0,-2.050999999E-1,2.730000019E-2,-7.930000126E-2,2.215847246E-1
7.200000000E0,-2.064999938E-1,-1.006999984E-1,-8.909999579E-2,2.464174230E-1
7.210000000E0,-2.074999958E-1,-1.011999995E-1,-4.010000080E-2,2.343196497E-1
7.220000000E0,-3.066999912E-1,-3.299999982E-2,-5.969999731E-2,3.141941665E-1
7.230000000E0,-4.054999948E-1,-1.512999982E-1,-5.969999731E-2,4.369050525E-1
7.240000000E0,-3.571999967E-1,-7.339999825E-2,2.850000001E-2,3.657754057E-1
7.250000000E0,-3.385999799E-1,-1.228000000E-1,3.830000013E-2,3.622108176E-1
7.260000000E0,-2.217999995E-1,-6.449999660E-2,-8.999999845E-4,2.309898252E-1
7.270000000E0,-2.430999875E-1,-1.241999939E-1,1.860000007E-2,2.736223719E-1
7.280000000E0,-1.850999892E-1,-8.519999683E-2,-5.969999731E-2,2.123326050E-1
7.290000000E0,-8.799999952E-2,-1.053999960E-1,-1.185999960E-1,1.814362646E-1
7.300000000E0,-5.949999765E-2,-7.649999857E-2,-8.909999579E-2,1.316484286E-1
7.310000000E0,-6.049999967E-2,-3.769999743E-2,-8.999999845E-4,7.129060083E-2
7.320003125E0,-9.119999409E-2,-1.165999994E-1,-6.949999928E-2,1.635336316E-1
7.330000000E0,-9.250000119E-2,-8.769999444E-2,-2.049999870E-2,1.291037923E-1
7.340000000E0,4.349999875E-2,-1.862999946E-1,-1.773999929E-1,2.609036132E-1
7.350000000E0,-6.399999838E-3,-1.476999968E-1,-4.010000080E-2,1.531804789E-1
7.360000000E0,-1.350999922E-1,-2.653000057E-1,-1.069999952E-2,2.979103739E-1
7.370000000E0,-1.067999974E-1,-2.753999829E-1,-1.381999999E-1,3.261144431E-1
7.380000000E0,-3.949999809E-2,-3.833999932E-1,8.799999952E-3,3.855298233E-1
7.390000000E0,-1.092000008E-1,-3.641999960E-1,-1.185999960E-1,3.982866258E-1
7.400003125E0,-2.600000007E-3,-4.717999995E-1,-8.999999845E-4,4.718080219E-1
7.410000000E0,2.579999901E-2,-4.229999781E-1,-5.969999731E-2,4.279704558E-1
7.420003125E0,7.400000095E-2,-4.619999826E-1,-4.989999905E-2,4.705422340E-1
7.430000000E0,-1.489999983E-2,-3.935999870E-1,-1.069999952E-2,3.940272196E-1
7.440000000E0,1.215999946E-1,-4.720999897E-1,-1.282999963E-1,5.041089644E-1
7.450000000E0,3.463999927E-1,-4.039999843E-1,1.869999990E-2,5.325022368E-1
7.460000000E0,5.159999803E-2,-5.909000039E-1,-1.577999890E-1,6.137802627E-1
7.470000000E0,1.392000020E-1,-6.010000110E-1,-3.029999882E-2,6.176534171E-1
7.480000000E0,3.099999949E-2,-5.230000019E-1,-1.069999952E-2,5.240271863E-1
7.490000000E0,1.599999960E-3,-4.836999774E-1,-1.086999997E-1,4.957659913E-1
7.500000000E0,-1.362999976E-1,-6.312999725E-1,3.830000013E-2,6.469808611E-1
7.510000000E0,2.551999986E-1,-5.817999840E-1,-4.010000080E-2,6.365738533E-1
7.520000000E0,1.655000001E-1,-5.625000000E-1,-9.889999777E-2,5.946240069E-1
7.530000000E0,2.821999788E-1,-5.525999665E-1,-1.069999952E-2,6.205787952E-1
7.540000000E0,5.549999699E-2,-6.013999581E-1,-5.969999731E-2,6.068988787E-1
7.550000000E0,1.431999952E-1,-4.740999937E-1,-4.989999905E-2,4.977620441E-1
7.560000000E0,6.099999882E-3,-4.836999774E-1,-2.049999870E-2,4.841726222E-1
7.570000000E0,2.520000003E-2,-4.742999971E-1,-1.086999997E-1,4.872486195E-1
7.580000000E0,-3.390000015E-2,-3.763999939E-1,-4.010000080E-2,3.800449651E-1
7.590000000E0,-2.419999987E-2,-4.057999849E-1,-8.999999845E-4,4.065219278E-1
7.600000000E0,1.420000009E-2,-4.256999791E-1,-4.989999905E-2,4.288497663E-1
7.610000000E0,2.359999903E-2,-3.965999782E-1,-8.999999845E-4,3.973025455E-1
7.620000000E0,2.329999954E-2,-3.380999863E-1,-3.029999882E-2,3.402537004E-1
7.630000000E0,1.339999959E-2,-2.894999981E-1,-5.969999731E-2,2.958950803E-1
7.640003125E0,1.329999976E-2,-2.211999893E-1,-4.989999905E-2,2.271482669E-1
7.650003125E0,3.099999856E-3,-1.626999974E-1,-4.989999905E-2,1.702084283E-1
7.660003125E0,2.249999903E-2,-1.333999932E-1,-8.909999579E-2,1.619895595E-1
7.670003125E0,5.139999837E-2,-1.237000003E-1,-4.010000080E-2,1.398272505E-1
7.680003125E0,2.159999870E-2,-8.460000157E-2,-7.930000126E-2,1.179500335E-1
7.690000000E0,1.599999960E-3,-7.479999959E-2,-2.049999870E-2,7.757480188E-2
7.700000000E0,-8.399999700E-3,-4.529999942E-2,-7.930000126E-2,9.171226822E-2
7.710000000E0,-7.739999890E-2,-4.539999738E-2,-2.049999870E-2,9.204438896E-2
7.720000000E0,-3.839999810E-2,7.220000029E-2,-7.930000126E-2,1.139117645E-1
7.730000000E0,-3.131999969E-1,2.309999987E-2,-6.949999928E-2,3.216490292E-1
7.740000000E0,-1.960999966E-1,1.996999979E-1,-4.010000080E-2,2.827424763E-1
7.750000000E0,-1.083999947E-1,2.584999800E-1,-1.381999999E-1,3.125252605E-1
7.760000000E0,-8.909999579E-2,2.881000042E-1,-2.049999870E-2,3.022592788E-1
7.770000000E0,-1.092000008E-1,3.665999770E-1,-8.909999579E-2,3.927581859E-1
7.780000000E0,-1.294000000E-1,3.859999776E-1,-8.999999845E-4,4.071131940E-1
7.790000000E0,-8.119999617E-2,5.231999755E-1,-6.949999928E-2,5.340055277E-1
7.800000000E0,-1.359999925E-2,5.817999840E-1,-5.969999731E-2,5.850130520E-1
7.810000000E0,1.489999983E-2,6.991999745E-1,-5.969999731E-2,7.019022041E-1
7.820000000E0,-5.499999970E-3,7.677999735E-1,-4.010000080E-2,7.688660867E-1
7.830000000E0,-2.579999901E-2,7.386999726E-1,-1.086999997E-1,7.471003811E-1
7.840000000E0,-3.639999777E-2,8.564999700E-1,-8.999999845E-4,8.572735668E-1
7.850000000E0,-4.690000042E-2,9.053999782E-1,-2.049999870E-2,9.068456211E-1
7.860000000E0,-6.709999591E-2,9.150999784E-1,-8.909999579E-2,9.218726535E-1
7.870000000E0,-7.800000161E-2,9.049999714E-1,-5.969999731E-2,9.103148017E-1
7.880000000E0,-8.899999410E-2,9.048999548E-1,-3.029999882E-2,9.097708596E-1
7.890000000E0,-1.094999984E-1,8.852999806E-1,-5.969999731E-2,8.940416070E-1
7.900000000E0,-1.396999955E-1,8.558999896E-1,-8.909999579E-2,8.717910817E-1
7.910000000E0,-1.013999954E-1,8.264999986E-1,-4.989999905E-2,8.341907555E-1
7.920000000E0,-1.412999928E-1,7.678999901E-1,-5.969999731E-2,7.830709881E-1
7.930000000E0,-2.110999972E-1,6.601999998E-1,-2.049999870E-2,6.934316826E-1
7.940000000E0,-1.926999986E-1,6.897000074E-1,-7.930000126E-2,7.204914156E-1
7.950000000E0,-2.134999931E-1,6.700999737E-1,-4.010000080E-2,7.044318504E-1
7.960000000E0,-2.345999926E-1,6.601999998E-1,-6.949999928E-2,7.040819883E-1
7.970000000E0,-2.750999928E-1,6.011999846E-1,-3.029999882E-2,6.618455389E-1
7.980000000E0,-3.154000044E-1,6.696999669E-1,-7.930000126E-2,7.444888842E-1
7.990000000E0,-3.947999775E-1,5.813999772E-1,-2.049999870E-2,7.030741111E-1
8.000000000E0,-3.468999863E-1,6.107000113E-1,-4.989999905E-2,7.041193891E-1
8.010000000E0,-3.380999863E-1,5.615000129E-1,-7.930000126E-2,6.602138710E-1
8.020000000E0,-3.975999951E-1,5.712000132E-1,-4.010000080E-2,6.971106234E-1
8.030000000E0,-4.084999859E-1,5.511000156E-1,-4.010000080E-2,6.871618993E-1
8.040000000E0,-3.504000008E-1,5.511000156E-1,-5.969999731E-2,6.557861523E-1
8.050000000E0,-3.707000017E-1,5.708000064E-1,-4.989999905E-2,6.824376517E-1
8.060000000E0,-3.716000021E-1,5.314999819E-1,-3.029999882E-2,6.492279124E-1
8.070000000E0,-3.236999810E-1,4.822999835E-1,-4.989999905E-2,5.829965366E-1
8.080000000E0,-3.148999810E-1,4.526000023E-1,-5.969999731E-2,5.545925079E-1
8.090000000E0,-3.351999819E-1,4.523999989E-1,-7.939999551E-2,5.686203885E-1
8.100000000E0,-4.142999947E-1,4.129999876E-1,-5.969999731E-2,5.880285410E-1
8.110000000E0,-4.144999981E-1,4.229999781E-1,-6.949999928E-2,5.962964697E-1
8.120000000E0,-3.470000029E-1,4.325999916E-1,-5.969999731E-2,5.577775940E-1
8.130000000E0,-2.793000042E-1,4.325999916E-1,-5.969999731E-2,5.183775986E-1
8.140000000E0,-3.488999903E-1,3.836999834E-1,-8.919999748E-2,5.262257311E-1
8.150000000E0,-4.380999804E-1,3.835999966E-1,8.799999952E-3,5.823727244E-1
8.160000000E0,-3.999999762E-1,3.832999766E-1,-4.010000080E-2,5.554519449E-1
8.170000000E0,-4.008999765E-1,3.441999853E-1,-1.087999940E-1,5.394736877E-1
8.180000000E0,-6.470999718E-1,3.537999988E-1,1.860000007E-2,7.377389597E-1
8.190000000E0,-5.304999948E-1,3.538999856E-1,-2.049999870E-2,6.380405114E-1
8.200000000E0,-3.845999837E-1,2.558999956E-1,-1.577999890E-1,4.881626693E-1
8.210000000E0,-3.463999927E-1,2.556999922E-1,-4.999999702E-2,4.334460066E-1
8.220000000E0,-4.259999990E-1,2.456000000E-1,-4.999999702E-2,4.942624393E-1
8.230000000E0,-3.488000035E-1,2.061999887E-1,-5.979999900E-2,4.095801725E-1
8.240000000E0,-3.500999808E-1,1.570999920E-1,-5.979999900E-2,3.883638036E-1
8.250000000E0,-3.413999975E-1,1.274999976E-1,-5.979999900E-2,3.693050874E-1
8.260000000E0,-3.718000054E-1,1.076999977E-1,-5.979999900E-2,3.916766184E-1
8.270000000E0,-3.041000068E-1,3.889999911E-2,-2.060000040E-2,3.072692371E-1
8.280003125E0,-3.441999853E-1,6.849999726E-2,-3.039999865E-2,3.522641614E-1
8.290000000E0,-3.750000000E-1,6.830000132E-2,-5.979999900E-2,3.858314788E-1
8.300000000E0,-3.665999770E-1,5.839999765E-2,-2.060000040E-2,3.717935756E-1
8.310000000E0,-3.385999799E-1,3.879999742E-2,-5.979999900E-2,3.460222913E-1
8.320000000E0,-3.297999799E-1,3.879999742E-2,-7.939999551E-2,3.414349511E-1
8.330000000E0,-3.209999800E-1,-1.999999955E-2,-4.019999877E-2,3.241250176E-1
8.340000000E0,-2.435999960E-1,-2.009999938E-2,-1.186999977E-1,2.717253346E-1
8.350000000E0,-2.152999938E-1,-3.039999865E-2,-4.019999877E-2,2.211205262E-1
8.360000000E0,-2.851999998E-1,-1.284999996E-1,-7.949999720E-2,3.227561608E-1
8.370000000E0,-2.468999922E-1,-9.910000116E-2,-6.969999522E-2,2.750245548E-1
8.380000000E0,-1.304000020E-1,-2.069999874E-1,-5.989999697E-2,2.518752964E-1
8.390000000E0,-1.902999878E-1,-1.087999940E-1,-4.019999877E-2,2.228622084E-1
8.400000000E0,-2.692999840E-1,-1.969999969E-1,4.789999872E-2,3.370843960E-1
8.410000000E0,-1.723999977E-1,-1.184999943E-1,-1.481000036E-1,2.563154676E-1
8.420000000E0,-1.639000028E-1,-1.871999949E-1,-9.999999311E-4,2.488132815E-1
8.430000000E0,-9.559999406E-2,-5.959999934E-2,-7.949999720E-2,1.378831692E-1
8.440000000E0,-8.679999411E-2,-4.949999973E-2,1.066999957E-1,1.461826872E-1
8.450000000E0,-1.929999888E-2,-4.999999655E-4,-1.186999977E-1,1.202598412E-1
8.460000000E0,1.829999872E-2,1.070000008E-1,-5.009999871E-2,1.195570993E-1
8.470000000E0,-1.704999954E-1,-2.070999891E-1,-1.579999924E-1,3.113272418E-1
8.480000000E0,-3.976999819E-1,-1.781999916E-1,-4.030000046E-2,4.376580888E-1
8.490000000E0,-2.714999914E-1,-8.009999990E-2,-1.384000033E-1,3.150917584E-1
8.500000000E0,-2.926000059E-1,-5.049999803E-2,-5.989999697E-2,3.029076144E-1
8.510000000E0,-4.016000032E-1,-1.386999935E-1,-3.049999848E-2,4.259700702E-1
8.520000000E0,-2.364999950E-1,-9.919999540E-2,-5.009999871E-2,2.613099627E-1
8.530000000E0,-1.594000012E-1,8.799999952E-3,-6.979999691E-2,1.742350135E-1
8.540000000E0,-5.345000029E-1,-9.879999608E-2,1.840000041E-2,5.438660242E-1
8.550000000E0,-2.032999992E-1,-1.277000010E-1,-1.384000033E-1,2.771150318E-1
8.560000000E0,-1.171000004E-1,-1.375000030E-1,1.163999960E-1,2.148665166E-1
8.570000000E0,-4.227999747E-1,-3.723999858E-1,-5.999999866E-2,5.666053016E-1
8.580000000E0,-2.476999909E-1,-3.326999843E-1,-3.059999831E-2,4.159097558E-1
8.590000000E0,-3.270999789E-1,-1.850000024E-1,-4.039999843E-2,3.779570835E-1
8.600000000E0,-3.084999919E-1,-1.350999922E-1,-1.199999941E-3,3.367873110E-1
8.610000000E0,-4.472000003E-1,-3.109999895E-1,-8.940000087E-2,5.519974582E-1
8.620000000E0,-1.737999916E-1,-1.338000000E-1,4.779999703E-2,2.244854489E-1
8.630000000E0,-3.418999910E-1,-2.312999964E-1,-1.678999960E-1,4.456295556E-1
8.640000000E0,-1.577999890E-1,-2.994999886E-1,1.457999945E-1,3.685901763E-1
8.650000000E0,1.649999991E-2,-4.073999822E-1,1.065999940E-1,4.214386720E-1
8.660000000E0,-4.059999809E-2,-3.571999967E-1,-2.856000066E-1,4.591378456E-1
8.670000000E0,-2.572999895E-1,-3.474999964E-1,-1.875000000E-1,4.712916105E-1
8.680000000E0,-3.472999930E-1,-5.339999795E-1,1.261999905E-1,6.493840935E-1
8.690000000E0,-1.509999931E-1,-2.782999873E-1,-1.580999941E-1,3.539032198E-1
8.700000000E0,-4.266999960E-1,-5.823000073E-1,-7.959999889E-2,7.262797980E-1
8.710000000E0,2.379999869E-2,-9.209999442E-2,-2.070999891E-1,2.279018525E-1
8.720000000E0,-2.110999972E-1,-5.327000022E-1,5.759999901E-2,5.758908412E-1
8.730000000E0,-4.561999738E-1,-5.127999783E-1,-2.070999891E-1,7.169188513E-1
8.740000000E0,-4.178999960E-1,-5.322999954E-1,-9.919999540E-2,6.839768497E-1
8.750000000E0,-3.689000010E-1,-4.535999894E-1,-7.959999889E-2,5.900646753E-1
8.760000000E0,-2.909999788E-1,-4.434999824E-1,-1.099999994E-2,5.305602906E-1
8.770000000E0,-3.211999834E-1,-4.041000009E-1,-1.384999901E-1,5.344609315E-1
8.780000000E0,-2.435999960E-1,-4.432999790E-1,-1.199999941E-3,5.058233579E-1
8.790000000E0,-8.709999919E-2,-4.827999771E-1,-6.979999691E-2,4.955343250E-1
8.800000000E0,-2.734999955E-1,-5.716999769E-1,-1.188999936E-1,6.448102974E-1
8.810000000E0,-2.048999965E-1,-5.722999573E-1,-6.009999663E-2,6.108381613E-1
8.820000000E0,-1.753999889E-1,-5.726000071E-1,-7.970000058E-2,6.041423791E-1
8.830000000E0,-2.635000050E-1,-5.044000149E-1,-5.029999837E-2,5.712982737E-1
8.840000000E0,-2.630999982E-1,-4.555999935E-1,-1.090999991E-1,5.373041717E-1
8.850000000E0,-2.333000004E-1,-3.384000063E-1,-2.080000006E-2,4.115532705E-1
8.860000000E0,-2.333000004E-1,-3.091999888E-1,-6.009999663E-2,3.919764443E-1
8.870000000E0,-2.524999976E-1,-3.191999793E-1,-3.059999831E-2,4.081436456E-1
8.880000000E0,-3.016999960E-1,-2.310999930E-1,-7.970000058E-2,3.883068174E-1
8.890000000E0,-3.115999997E-1,-3.003000021E-1,-1.099999994E-2,4.328921933E-1
8.900000000E0,-5.078999996E-1,-3.885999918E-1,-5.029999837E-2,6.414845696E-1
8.910000000E0,-2.237999886E-1,-2.708999813E-1,-9.929999709E-2,3.651489069E-1
8.920000000E0,-9.679999948E-2,-2.413999885E-1,-1.384999901E-1,2.946632682E-1
8.930000000E0,-2.046999931E-1,-3.096999824E-1,8.499999531E-3,3.713332954E-1
8.940000000E0,-1.369999945E-1,-2.213999927E-1,-1.090999991E-1,2.822937567E-1
8.950000000E0,-1.770000011E-1,-1.921999902E-1,-4.050000012E-2,2.644051562E-1
8.960000000E0,-2.461999953E-1,-1.626999974E-1,-8.949999511E-2,3.083763544E-1
8.970000000E0,-2.373999953E-1,-1.233999953E-1,-1.300000004E-3,2.675593516E-1
8.980000000E0,-2.185999900E-1,-1.030000001E-1,-9.929999709E-2,2.612574307E-1
8.990000000E0,-2.487999946E-1,-5.370000005E-2,-2.089999989E-2,2.553858596E-1
9.000000000E0,-2.201000005E-1,1.539999992E-2,-8.949999511E-2,2.380995996E-1
9.010000000E0,-2.505999804E-1,2.559999935E-2,-5.029999837E-2,2.568770133E-1
9.020000000E0,-9.489999712E-2,-4.250000045E-2,-4.050000012E-2,1.115908128E-1
9.030000000E0,-1.351999938E-1,-3.219999745E-2,-9.939999878E-2,1.708690666E-1
9.040000000E0,-2.635000050E-1,-1.200999990E-1,-1.109999977E-2,2.897921193E-1
9.050000000E0,-2.840999961E-1,-2.762999833E-1,-3.070000000E-2,3.974883376E-1
9.060000000E0,-1.477999985E-1,-1.090999991E-1,-1.876000017E-1,2.625669629E-1
9.070000000E0,-4.626999795E-1,-1.286000013E-1,-1.109999977E-2,4.803669862E-1
9.080000000E0,-4.538999796E-1,-8.919999748E-2,-1.581999958E-1,4.888855384E-1
9.090000000E0,-2.387999892E-1,-5.949999765E-2,-1.092000008E-1,2.692402732E-1
9.100000000E0,-1.607999951E-1,-5.920000002E-2,-4.050000012E-2,1.760725090E-1
9.110000000E0,-2.298999876E-1,-2.939999849E-2,-2.089999989E-2,2.327126430E-1
9.120000000E0,-1.815000027E-1,-5.869999900E-2,-2.089999989E-2,1.918977615E-1
